n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
371;0.009872418;0.145302905;0.235935635;0.269442107;0.336634407;0.381286803;0.454057928;0.564355666;0.646451415;0.550176279;0.660046791;0.682694838
372;0.00203945;0.007332154;0.023122559;0.037763636;0.091992239;0.322178832;0.435798555;0.619652892;0.647491168;0.73348752;0.492256415;0.616200535
373;0.006518818;0.179005329;0.29767214;0.31157022;0.368299572;0.312781259;0.390795957;0.44990463;0.472969062;0.488855394;0.694274388;0.694274388
374;0.003465809;0.018481526;0.126873722;0.145643647;0.230308536;0.432349315;0.46384224;0.494974233;0.546374927;0.64933968;0.688094827;0.69694929
375;0.003262107;0.069752832;0.161445783;0.182349199;0.268668534;0.456776361;0.499936179;0.612639377;0.642067747;0.69676533;0.589926194;0.648916602
376;0.032179137;0.232526215;0.371817715;0.404979861;0.425232705;0.364270334;0.446859642;0.655878873;0.699390514;0.767640899;0.634903156;0.651904043
377;0.012813391;0.194374957;0.312089336;0.339221149;0.404322658;0.3955916;0.480222513;0.55157538;0.618015788;0.65304069;0.601541189;0.675049342
378;0.002854639;0.197691573;0.35212791;0.360737289;0.403336395;0.310185185;0.433010372;0.64592373;0.693443224;0.698561968;0.528171261;0.535348272
379;0.003772552;0.175004363;0.269974716;0.322890193;0.34718142;0.42580485;0.559850949;0.354909561;0.372889656;0.315593707;0.68468381;0.68468381
380;0.008145154;0.080551669;0.196218247;0.205957484;0.251222537;0.461077361;0.527099756;0.559555976;0.568246505;0.629437221;0.677569858;0.723099495
381;0.002042177;0.009974668;0.016157924;0.037519754;0.053876282;0.227186748;0.411487188;0.467632027;0.598860883;0.531457585;0.306817271;0.319215083
382;0.005401033;0.054430676;0.110945375;0.167315379;0.283840052;0.253980007;0.452605882;0.381706063;0.428971577;0.481670046;0.496939337;0.513063095
383;0.002447086;0.008551528;0.031376044;0.053738634;0.117013449;0.296129628;0.337021805;0.591519409;0.658840359;0.671418271;0.561869046;0.588659418
384;0.002243279;0.019087856;0.051553643;0.098869058;0.122473127;0.502889406;0.509863711;0.657458145;0.657599103;0.677150042;0.662388138;0.758086336
385;0.007332154;0.230537634;0.320030557;0.306544434;0.341605681;0.43914333;0.532145256;0.552933229;0.612348264;0.641352686;0.569292342;0.615257099
386;0.015447061;0.286652264;0.348909899;0.372988891;0.408098243;0.380666107;0.54173628;0.683993536;0.700080646;0.701322144;0.617145118;0.617145118
387;0.007537307;0.115432577;0.186354066;0.202779813;0.308613655;0.250893394;0.331909466;0.327377285;0.348329007;0.35514079;0.529127776;0.529127776
388;0.002754066;0.007639851;0.01696835;0.038574523;0.037676197;0.307812012;0.391513783;0.441036112;0.440154347;0.435312825;0.464268349;0.472550613
389;0.001735054;0.007740536;0.018886213;0.032845891;0.035034156;0.492847958;0.503961675;0.469744313;0.674709139;0.683964526;0.54156607;0.625973537
390;0.005501674;0.190498135;0.266008929;0.30515556;0.345176565;0.319341396;0.434464855;0.62684178;0.650624375;0.656729373;0.577487121;0.577487121
391;0.001531188;0.006114116;0.016066382;0.050321298;0.043875729;0.271609711;0.455042697;0.565775241;0.622498338;0.605729535;0.567189475;0.579753788
392;0.002145433;0.009672472;0.015853089;0.01929017;0.03986871;0.355790422;0.404314137;0.247648016;0.465088518;0.273452485;0.526975105;0.526975105
393;0.004893418;0.165004549;0.33769131;0.360449962;0.400471484;0.218716995;0.198095038;0.319604557;0.300750121;0.342656181;0.374645789;0.399412688
394;0.017470559;0.168377045;0.250864771;0.299415218;0.338709767;0.547192673;0.562557764;0.629293136;0.651761907;0.685108117;0.64449664;0.652188278
395;0.004484005;0.136509169;0.254617865;0.276447883;0.295054392;0.237758635;0.246207481;0.497445314;0.691918317;0.568844205;0.40070367;0.419376786
396;0.001838358;0.006218921;0.018785541;0.033538705;0.05660095;0.252227917;0.304086358;0.556495827;0.556792706;0.625218622;0.374177303;0.316723903
397;0.003058383;0.149773966;0.228184742;0.264766461;0.314337122;0.486975531;0.602566484;0.72541058;0.725818073;0.796223389;0.694274388;0.746732329
398;0.003873151;0.127550599;0.243694838;0.279973066;0.33819824;0.604615186;0.643782631;0.592727047;0.616854793;0.716829285;0.820078384;0.820078384
399;0.003262107;0.037591399;0.106031509;0.136318999;0.162571501;0.370645771;0.506922458;0.436886316;0.467588243;0.52801823;0.620045579;0.650908832
400;0.004687581;0.147506574;0.329308627;0.361579124;0.414481932;0.210899531;0.295752826;0.620914731;0.656162422;0.642782499;0.354664376;0.369305463
401;0.002447086;0.008857086;0.011302006;0.056465199;0.063239901;0.291453475;0.311102019;0.515338523;0.551504372;0.511748471;0.340025241;0.340025241
402;0.001944383;0.156917629;0.276184066;0.33471486;0.351439498;0.187463881;0.231562835;0.225654112;0.243127995;0.285507408;0.34806173;0.364234255
403;0.002447086;0.1817923;0.320030557;0.364774486;0.3640649;0.243588718;0.286369862;0.523035778;0.617196183;0.563069374;0.510725086;0.542576852
404;0.002957806;0.00916255;0.024123569;0.029746986;0.044163253;0.215924012;0.413933415;0.516193491;0.556548849;0.580679585;0.293606759;0.30179112
405;0.012610654;0.226010192;0.326221224;0.346195516;0.438659929;0.407934254;0.407114085;0.576595081;0.629293136;0.65389266;0.563007573;0.585050403
406;0.017672794;0.25711569;0.318824353;0.394104684;0.426369096;0.329822681;0.421168163;0.462667631;0.684272253;0.644211073;0.659702658;0.667886692
407;0.003465809;0.25032799;0.271147362;0.335296839;0.409409601;0.448462929;0.550216441;0.405472603;0.59081118;0.762870798;0.758618654;0.758618654
408;0.002243279;0.225828864;0.323300493;0.349079412;0.384824667;0.544618227;0.565554228;0.684829544;0.670418271;0.731106111;0.684690239;0.684690239
409;0.008551528;0.222925215;0.272525766;0.304072434;0.372604704;0.213870435;0.271181251;0.404435047;0.425279553;0.465599476;0.468245719;0.468876653
410;0.01666141;0.219653179;0.361242437;0.394269958;0.425882161;0.339221149;0.416441505;0.433818567;0.464415249;0.518503433;0.537023641;0.539761601
411;0.022721905;0.222016893;0.32158021;0.364606451;0.361747443;0.390464745;0.418072821;0.51279993;0.549914307;0.697318353;0.668027438;0.684829544
412;0.004687581;0.189388998;0.275035908;0.337174749;0.392285648;0.276977093;0.325877853;0.404979861;0.449584355;0.694412874;0.584902431;0.584902431
413;0.003873151;0.112011954;0.192714443;0.212361331;0.300286131;0.188094175;0.33341697;0.468539012;0.564356281;0.588568212;0.408262216;0.419376786
414;0.013826759;0.279444721;0.394930902;0.398067024;0.410392481;0.261567683;0.392451092;0.567947575;0.639492074;0.661116617;0.512645518;0.577487121
415;0.011190914;0.211082319;0.290858163;0.333074965;0.347722861;0.388641973;0.465685142;0.480694511;0.682599237;0.694412874;0.552480734;0.579418252
416;0.008551528;0.242437234;0.352804652;0.372988891;0.442844978;0.380832636;0.57704116;0.548251605;0.568844205;0.723779571;0.827228167;0.850365905
417;0.006315431;0.145236468;0.295927393;0.328108597;0.397077269;0.361579124;0.61030905;0.648489382;0.728938765;0.683993536;0.698976294;0.70724064
418;0.016054329;0.214186971;0.312089336;0.345516279;0.427504752;0.162571501;0.217832892;0.561657788;0.595376171;0.5686948;0.51048228;0.524341365
419;0.00509467;0.192345241;0.280325212;0.310358372;0.364438401;0.361410788;0.43527238;0.571083697;0.580308795;0.712863754;0.596405254;0.646494221
420;0.01200232;0.169872355;0.320181695;0.350679969;0.421486929;0.305235184;0.326247735;0.343429203;0.337696554;0.335764036;0.599682167;0.624853546
421;0.008754683;0.149396256;0.203940301;0.267605154;0.297846523;0.406129379;0.455978713;0.608996807;0.692888878;0.705178506;0.577932963;0.723779571
422;0.005501674;0.131177224;0.217650766;0.235054056;0.312435331;0.487132265;0.479120685;0.555495091;0.555946782;0.564506071;0.726089679;0.750615141
423;0.007332154;0.260144216;0.356859747;0.408426173;0.444130674;0.44091466;0.605638595;0.612348264;0.65076661;0.638202729;0.630157455;0.637629363
424;0.003465809;0.157312406;0.312954199;0.324675542;0.341435462;0.25800695;0.572724102;0.414972029;0.598021106;0.602712903;0.750748863;0.750748863
425;0.00366949;0.020501898;0.057308783;0.10815574;0.162486394;0.188738805;0.291416661;0.449261864;0.329962375;0.329383561;0.579936293;0.572016693
426;0.005707301;0.197087255;0.269618983;0.339868446;0.383541498;0.338634881;0.340921366;0.307134736;0.358931087;0.357481899;0.531777384;0.556595496
427;0.002957806;0.010177646;0.019794557;0.037856552;0.036878697;0.353492202;0.525055596;0.489497635;0.639774006;0.638558786;0.451038869;0.451299837
428;0.003262107;0.072310733;0.121810272;0.131177224;0.187724061;0.270439467;0.380499563;0.446538808;0.542191649;0.531076245;0.660268388;0.709025698
429;0.001631729;0.211813291;0.315891652;0.351958685;0.397242267;0.227097785;0.356015692;0.588302506;0.58800712;0.638202729;0.553536369;0.560607208
430;0.005401033;0.125033534;0.175155149;0.241220222;0.347676401;0.378948437;0.518858635;0.320118082;0.332393331;0.372827613;0.620517353;0.66378567
431;0.009567096;0.242976312;0.332732895;0.39823193;0.455340331;0.325706144;0.370980691;0.332390761;0.509399638;0.601248132;0.43058355;0.431069183
432;0.004280408;0.023931758;0.072405021;0.079861681;0.139169548;0.447332621;0.490089744;0.508316312;0.624964764;0.659702658;0.612924036;0.621480986
433;0.002243279;0.198611814;0.298195239;0.367649372;0.382025714;0.309406967;0.428393181;0.537131872;0.630902008;0.461029625;0.565403582;0.590388821
434;0.00407679;0.094014401;0.256223998;0.278035055;0.33033659;0.351958685;0.376163925;0.672384571;0.705728665;0.724323424;0.525108032;0.539761601
435;0.015447061;0.208704681;0.302722475;0.349757304;0.37649781;0.326221224;0.447180418;0.732594466;0.733270535;0.739072985;0.620335347;0.644924897
436;0.0018356;0.009164168;0.021812152;0.03967207;0.038173384;0.332033276;0.333346245;0.589064742;0.656113578;0.608579788;0.45316595;0.45316595
437;0.002550306;0.190871489;0.326046596;0.348104281;0.444354643;0.326216242;0.289303574;0.272572064;0.282534915;0.275229379;0.412225981;0.433720392
438;0.01200232;0.232345523;0.330679114;0.35820941;0.412683741;0.382727927;0.458728011;0.42109054;0.569791857;0.326967513;0.529716539;0.613792926
439;0.00203945;0.08622138;0.233248807;0.276624303;0.304113208;0.268845704;0.526640334;0.741899118;0.76313618;0.766714501;0.675749876;0.684690239
440;0.007941935;0.189468893;0.325019141;0.372545884;0.490761472;0.473601362;0.532395327;0.45744823;0.542028098;0.610864924;0.650810767;0.652791832
441;0.003262107;0.176028001;0.25443932;0.30515556;0.394269958;0.312954199;0.417257352;0.479278132;0.541128931;0.693581781;0.464097631;0.467588243
442;0.002243279;0.156183551;0.248895813;0.279796968;0.353142927;0.407442198;0.448462929;0.408917955;0.461554595;0.539153546;0.55368712;0.554591347
443;0.002650873;0.206873665;0.30585013;0.341605681;0.389470737;0.322440556;0.421981823;0.558954978;0.602566484;0.652898652;0.667041961;0.667041961
444;0.004484005;0.206140756;0.348062095;0.360737289;0.391458196;0.32484735;0.634903156;0.488229;0.534586195;0.519272722;0.675049342;0.675049342
445;0.009567096;0.086611781;0.276271446;0.306891487;0.367293114;0.309319001;0.350773661;0.415461991;0.441719218;0.49401448;0.690114307;0.698700088
446;0.003465809;0.083076024;0.027654339;0.107716447;0.13360331;0.259575315;0.258009542;0.477387822;0.518041694;0.513726113;0.43067985;0.431488619
447;0.002447086;0.240639173;0.33495519;0.394104684;0.428963803;0.258897779;0.287704647;0.392120188;0.444130674;0.427504752;0.454542025;0.462190703
448;0.004687581;0.149396256;0.1817923;0.23487361;0.359558056;0.335638422;0.336833456;0.517872424;0.555758089;0.532064528;0.436563648;0.582829441
449;0.003873151;0.201553546;0.3550023;0.378833258;0.42734256;0.526946629;0.570038971;0.512954329;0.54173628;0.632172446;0.662952943;0.663094113
450;0.031372419;0.139509498;0.311909908;0.323616152;0.350500771;0.178711108;0.296372808;0.257287101;0.309244878;0.289166032;0.329242055;0.378703487
451;0.00203945;0.024133328;0.096928666;0.14182621;0.174164777;0.354326387;0.469172569;0.450705061;0.561657788;0.634903156;0.578972803;0.621928166
452;0.004280408;0.130223518;0.251759058;0.291908126;0.30202671;0.480694511;0.481009104;0.6078295;0.684411594;0.666619432;0.523574354;0.525874355
453;0.020905723;0.217803809;0.382300491;0.379204733;0.413989121;0.192541761;0.285674525;0.320900758;0.332676154;0.348196158;0.483372395;0.485672108
454;0.00479051;0.127916398;0.184260479;0.256083291;0.370945682;0.364568915;0.36681078;0.377832727;0.423282897;0.426044488;0.479044188;0.514271659
455;0.004687581;0.125065244;0.208338622;0.222561939;0.270793448;0.309838761;0.312262341;0.662105663;0.666337686;0.6870568;0.566452131;0.656729373
456;0.009567096;0.185501846;0.314855447;0.35263549;0.37649781;0.358279926;0.580672057;0.396309629;0.433368452;0.381429215;0.684945716;0.684945716
457;0.002243279;0.034385944;0.101388642;0.110084817;0.162571501;0.478490754;0.484622822;0.678688839;0.72826087;0.726225464;0.580012;0.647634609
458;0.003873151;0.210794077;0.37053734;0.409464397;0.456188065;0.44377918;0.501905878;0.509074954;0.595175717;0.658962627;0.537264902;0.543464911
459;0.002854639;0.1104704;0.218925278;0.248179307;0.314509914;0.256402371;0.47043899;0.642782499;0.686500272;0.732864928;0.71641951;0.730835353
460;0.002656135;0.191479628;0.286490147;0.301380125;0.403769559;0.253558409;0.403046382;0.319524702;0.357322375;0.305705823;0.44675397;0.476686239
461;0.003465809;0.191975965;0.383827499;0.392781933;0.4066218;0.313645792;0.40465129;0.419865524;0.533213597;0.610891938;0.636625494;0.645067624
462;0.012610654;0.204307223;0.309319001;0.342286396;0.42782909;0.274152871;0.42782909;0.615838256;0.740553963;0.737590636;0.621059545;0.621059545
463;0.002650873;0.1195093;0.196218247;0.285248143;0.303765625;0.176214222;0.310704697;0.285072552;0.366789672;0.688030267;0.554139294;0.570038971
464;0.017672794;0.258897779;0.385987324;0.391458196;0.445415425;0.5010248;0.486975531;0.570038971;0.605930882;0.584754445;0.57078527;0.587416194
465;0.002447086;0.231984086;0.327594054;0.338709767;0.366621827;0.423282897;0.507077387;0.670699315;0.696627044;0.695520337;0.554591347;0.625831344
466;0.010582139;0.21345693;0.289982733;0.314337122;0.346195516;0.43268699;0.569292342;0.638346039;0.63920564;0.68677856;0.626986078;0.689975454
467;0.011393797;0.147884661;0.256831006;0.288649436;0.390795957;0.489325039;0.579418252;0.616318862;0.625264523;0.333476982;0.673927863;0.690947176
468;0.009973176;0.190867702;0.323128538;0.361074071;0.42214451;0.359389531;0.366789672;0.367125316;0.40218506;0.496198528;0.588302506;0.674628878
469;0.004280408;0.01402937;0.05314297;0.084463598;0.14901847;0.259362494;0.351140911;0.439027558;0.529410834;0.483397397;0.655064761;0.723599847
470;0.0018356;0.019896005;0.055921171;0.098093137;0.092847457;0.446699233;0.447340783;0.596111295;0.647919583;0.607537546;0.526180788;0.705316063
471;0.002653505;0.00946949;0.018684371;0.029859083;0.05505181;0.40430025;0.458732722;0.404708241;0.505618991;0.587347384;0.514314054;0.528835133
472;0.001631729;0.10815574;0.185687131;0.195481148;0.276094991;0.220380796;0.264766461;0.471704487;0.637485991;0.696073785;0.488542225;0.520041664
473;0.004280408;0.084658986;0.174351182;0.229090054;0.228184742;0.322440556;0.343817064;0.452304822;0.474864196;0.631596984;0.581791986;0.628140009
474;0.002243279;0.044385558;0.088757573;0.103324535;0.128696595;0.542798619;0.563007573;0.64592373;0.696212117;0.650624375;0.638632623;0.670980312
475;0.008551528;0.209253636;0.33341697;0.35331204;0.423933073;0.344496943;0.399056227;0.464256448;0.541888083;0.699528564;0.633179021;0.634328644
476;0.004280408;0.189943648;0.342626657;0.382164309;0.372988891;0.222743586;0.291908126;0.403665211;0.630733417;0.566152883;0.547797858;0.557451548
477;0.00407679;0.184575146;0.246566152;0.29889247;0.343647054;0.420516964;0.533976288;0.447821791;0.48037986;0.554742004;0.591990434;0.615983514
478;0.001737828;0.006216845;0.01747188;0.030564178;0.033758186;0.406543097;0.470377162;0.311719246;0.343067111;0.316751648;0.477669246;0.493591095
479;0.007332154;0.118549743;0.254796394;0.290858163;0.327250945;0.314164315;0.446859642;0.529700817;0.542191649;0.566452131;0.597580574;0.656304178
480;0.002550306;0.007740536;0.018380927;0.025539158;0.070996934;0.33819824;0.46662166;0.439266479;0.543159319;0.642556396;0.536351259;0.440742676
481;0.005501674;0.184389751;0.275035908;0.295403643;0.33580919;0.298369571;0.386319372;0.47217881;0.528630272;0.525721118;0.545981656;0.561657788
482;0.004280408;0.088562599;0.204674074;0.21910728;0.268845704;0.285072552;0.286652264;0.397077269;0.416604705;0.503665728;0.533366163;0.542495161
483;0.013218801;0.16557014;0.255153399;0.277329815;0.348740371;0.455978713;0.49510685;0.606369217;0.623230246;0.521424891;0.673927863;0.751016273
484;0.00366949;0.107909367;0.2529086;0.28733654;0.267910131;0.19272346;0.255341211;0.33219243;0.346374763;0.368920373;0.339031825;0.350292615
485;0.002243279;0.006933388;0.014234454;0.025738516;0.041628105;0.314407053;0.365123846;0.501778611;0.522813286;0.527937193;0.539539718;0.353898417
486;0.002349204;0.004287539;0.010904749;0.025732852;0.018584256;0.429403651;0.437611425;0.42829766;0.457736601;0.582323261;0.491242647;0.494992278
487;0.00366949;0.015042111;0.036753593;0.067635857;0.085864977;0.188093574;0.227361669;0.349212691;0.42780884;0.478643017;0.397553783;0.400980405
488;0.00203945;0.188094175;0.312435331;0.35263549;0.402349582;0.258363334;0.399385838;0.570636037;0.636912376;0.65033987;0.493389958;0.518349534
489;0.002854639;0.007032067;0.015349455;0.045858922;0.079731733;0.426706388;0.431266977;0.471739607;0.635614218;0.693753315;0.423222462;0.513488254
490;0.002243279;0.009266487;0.017068775;0.051673737;0.088619312;0.422030517;0.441209452;0.435860631;0.471216484;0.710535466;0.44541228;0.445572535
491;0.002650873;0.19677088;0.313472919;0.33375891;0.366286088;0.239019422;0.292607765;0.68677856;0.733270535;0.752486226;0.5402175;0.54734399
492;0.00366949;0.015042111;0.042190037;0.051553643;0.113359797;0.284018652;0.319686009;0.496198528;0.531534475;0.499313801;0.561657788;0.562257825
493;0.007535435;0.288055307;0.387978682;0.408754043;0.458848539;0.405144123;0.444291319;0.552782411;0.707790099;0.579715152;0.679667318;0.688447289
494;0.001126263;0.00612039;0.010498298;0.023619147;0.033198084;0.361105553;0.497969092;0.467259544;0.477881373;0.558985667;0.426356263;0.461509417
495;0.004484005;0.012003497;0.030758043;0.052148177;0.075969622;0.365950287;0.422629969;0.435433841;0.450064746;0.499625018;0.58586123;0.611600806
496;0.002349204;0.134226491;0.230723017;0.252251919;0.299202933;0.218741571;0.340567072;0.237575755;0.26306919;0.269736187;0.380176241;0.416174407
497;0.009364024;0.127550599;0.181235237;0.208155565;0.293132319;0.298195239;0.447821791;0.436563648;0.588302506;0.624386793;0.50164656;0.509554343
498;0.006925528;0.287178531;0.343306986;0.367964149;0.44766147;0.153358467;0.342796763;0.595229107;0.667041961;0.601394667;0.697871189;0.697871189
499;0.00203945;0.060674575;0.101388642;0.117589704;0.171366481;0.390795957;0.466319741;0.489794558;0.503665728;0.499313801;0.765920015;0.765920015
500;0.00366949;0.015649504;0.085440341;0.131558573;0.123534184;0.184018906;0.33033659;0.404815583;0.49510685;0.628860807;0.609580154;0.609580154
501;0.002243279;0.133654627;0.184018906;0.205407559;0.325706144;0.288405899;0.337174749;0.498068368;0.513417441;0.706416102;0.527712127;0.527712127
502;0.01098801;0.223833093;0.274329513;0.310877835;0.411865775;0.409409601;0.519118891;0.517887753;0.635333909;0.646636812;0.678688839;0.720648841
503;0.008754683;0.234512666;0.304113208;0.332903938;0.366789672;0.282260801;0.340584126;0.296101943;0.376831633;0.513417441;0.488698817;0.527099756
504;0.003262107;0.15787658;0.227278989;0.301852727;0.316927265;0.288230612;0.468063693;0.365782363;0.320719455;0.480222513;0.614094175;0.615257099
505;0.003058383;0.294451393;0.386469415;0.460296602;0.509181061;0.342276903;0.3949444;0.456758563;0.474395575;0.483535483;0.461460118;0.614025923
506;0.006315431;0.174723938;0.194559367;0.243515233;0.272562333;0.487288984;0.513108713;0.637916071;0.654886067;0.729345366;0.591990434;0.605200068
507;0.008957818;0.321063807;0.387812821;0.450224847;0.449424196;0.181420943;0.218561221;0.467746741;0.530159416;0.563007573;0.379166644;0.379333313
508;0.008653957;0.136197682;0.285514664;0.296065903;0.408273557;0.247884499;0.462605076;0.288355418;0.293215089;0.34474867;0.623061575;0.623061575
509;0.003465809;0.013624127;0.031576848;0.060050107;0.162196336;0.368634932;0.553234826;0.58479106;0.59728246;0.682320233;0.597139926;0.639778459
510;0.010379172;0.183091475;0.262456791;0.297323324;0.361410788;0.453743354;0.630301464;0.458529903;0.582088467;0.506302605;0.720785087;0.720785087
511;0.007535435;0.230899353;0.319686009;0.386485373;0.421330925;0.253189015;0.360737289;0.567499081;0.582236688;0.648631801;0.575702568;0.602273607
512;0.007128851;0.173978353;0.240099413;0.289982733;0.33495519;0.349079412;0.567499081;0.552933229;0.581643726;0.661823139;0.67027773;0.67027773
513;0.013016106;0.194190528;0.287879986;0.326049547;0.370813239;0.239739486;0.25800695;0.506767516;0.587563945;0.542039873;0.579566708;0.614094175
514;0.012407897;0.289106882;0.350604308;0.379666605;0.449264021;0.365782363;0.423770552;0.406457675;0.410883715;0.51680978;0.604761426;0.604761426
515;0.0117995;0.259610132;0.354833346;0.381665048;0.408754043;0.242616944;0.367293114;0.540977059;0.586233716;0.631021323;0.536719151;0.547495293
516;0.002650873;0.165382865;0.348909899;0.377782428;0.415788556;0.371429043;0.386390469;0.387203692;0.324426167;0.331573429;0.524099806;0.522427206
517;0.010176185;0.14220543;0.292432881;0.308972412;0.397737168;0.303417975;0.473758953;0.68042063;0.720559876;0.699441713;0.702838239;0.702838239
518;0.006315431;0.166131855;0.248716712;0.289982733;0.322440556;0.245310501;0.379833228;0.436079534;0.487288984;0.539001499;0.698838197;0.70724064
519;0.011393797;0.268668534;0.373323371;0.384159951;0.403665211;0.516963818;0.58401432;0.592874331;0.610163296;0.653608719;0.713274433;0.737186121
520;0.004687581;0.04876919;0.068768123;0.092263719;0.168190048;0.328965843;0.349926737;0.445575953;0.508935439;0.568545382;0.48556429;0.550971541
521;0.001531188;0.009370369;0.014032821;0.021509835;0.024513688;0.37633917;0.4190492;0.487411367;0.489353759;0.558445561;0.627684819;0.674531733
522;0.001938899;0.010689831;0.055706277;0.067563848;0.106563757;0.454495803;0.565187541;0.560006584;0.605346256;0.525108032;0.471043321;0.493943418
523;0.018279374;0.223469995;0.325362675;0.371148127;0.404322658;0.375996959;0.385821277;0.705866176;0.709025698;0.60768353;0.536414606;0.536414606
524;0.002243279;0.013525157;0.028244291;0.055303928;0.097673736;0.491091447;0.49590898;0.640933573;0.641500145;0.636837039;0.526211981;0.557633809
525;0.004994039;0.22191121;0.38825874;0.399774026;0.412083838;0.332517335;0.521664465;0.449330598;0.472377821;0.605426448;0.620691248;0.700131717
526;0.001427836;0.004484005;0.015145082;0.023526742;0.041282828;0.400863302;0.439966685;0.597394013;0.607974253;0.62355308;0.480431258;0.514053301
527;0.003058383;0.182163585;0.228003627;0.277506151;0.343647054;0.427018132;0.44814239;0.667464381;0.710945866;0.60417639;0.598755069;0.643068313
528;0.004687581;0.123151227;0.174537569;0.210533902;0.267250557;0.237218035;0.304981876;0.491358696;0.495886691;0.563157483;0.632891491;0.632891491
529;0.003873151;0.190498135;0.318651972;0.32226852;0.371650342;0.328965843;0.373657789;0.435110905;0.488698817;0.512336651;0.567200019;0.567200019
530;0.00203945;0.271324293;0.374159298;0.405801021;0.411211129;0.333074965;0.390464745;0.658712162;0.689281012;0.707378022;0.576148884;0.657296129
531;0.002042177;0.016765429;0.022714708;0.045807804;0.047806378;0.139247576;0.195141928;0.255400362;0.317909295;0.322728204;0.34259875;0.25910436
532;0.019289974;0.168744684;0.387680673;0.389094014;0.401259168;0.217884691;0.307957069;0.303741438;0.322280614;0.333965151;0.470774933;0.495159485
533;0.004484005;0.150151602;0.257293977;0.269731299;0.317617345;0.239919459;0.260144216;0.493077612;0.511100627;0.550518522;0.709848907;0.710123216
534;0.006112023;0.081204034;0.195985993;0.234726487;0.331295959;0.2324235;0.368065087;0.187166551;0.196066329;0.288620021;0.431977505;0.431977505
535;0.009567096;0.298020889;0.364606451;0.415951816;0.442362598;0.297846523;0.386485373;0.684690239;0.692888878;0.683575372;0.571531239;0.590221242
536;0.002447086;0.005403236;0.011091443;0.019088258;0.038258901;0.331173079;0.448903512;0.373425031;0.386964034;0.527008269;0.501830081;0.501830081
537;0.010583537;0.176912251;0.338768091;0.356941167;0.407983397;0.258728877;0.222173056;0.267916356;0.324606179;0.345304369;0.457533906;0.457533906
538;0.00366949;0.205224215;0.355677958;0.336150677;0.419213843;0.372487053;0.397572216;0.6078295;0.665351191;0.716692705;0.611037628;0.6119115
539;0.006722183;0.150151602;0.198059724;0.243874426;0.252116651;0.214551884;0.43058355;0.351450914;0.548402827;0.606223118;0.515422817;0.515731128
540;0.011393797;0.251580235;0.389139278;0.442844978;0.471704487;0.342966854;0.403665211;0.499780606;0.611474621;0.697732997;0.523113982;0.580308795
541;0.002447086;0.109506298;0.223833093;0.211630574;0.371148127;0.558804695;0.574213994;0.652046167;0.698423835;0.755022048;0.750080142;0.750080142
542;0.003873151;0.092458318;0.163696549;0.224921961;0.256402371;0.492140234;0.529700817;0.621638676;0.66718278;0.638059406;0.658995222;0.684272253
543;0.017672794;0.197507471;0.280149147;0.31951371;0.276624303;0.303244125;0.56779809;0.459644875;0.499313801;0.473443039;0.691640907;0.754355118
544;0.003262107;0.231984086;0.318479575;0.373156139;0.399385838;0.414645313;0.580308795;0.436402291;0.505217322;0.67027773;0.68273872;0.690808394
545;0.008348351;0.198953334;0.309104277;0.333201386;0.363213154;0.413772067;0.436488995;0.491599;0.627375434;0.631549765;0.621712086;0.630079378
546;0.049366194;0.214186971;0.288931662;0.368970229;0.407606232;0.390795957;0.416441505;0.593168859;0.633897629;0.687195902;0.632172446;0.658712162
547;0.00407679;0.23649699;0.337174749;0.344157035;0.365614423;0.468063693;0.496977875;0.454062866;0.543708667;0.586677243;0.65304069;0.670558799
548;0.007941935;0.111241332;0.186428089;0.235595288;0.269554214;0.16557014;0.273269409;0.664787213;0.68273872;0.721057543;0.395426448;0.401526818
549;0.007738696;0.188464215;0.285774815;0.331877437;0.396252051;0.342796763;0.48163812;0.631596984;0.655595276;0.638632623;0.685665122;0.69413589
550;0.001631729;0.007941935;0.037791566;0.084854354;0.120468375;0.325190916;0.438982211;0.467905224;0.475968735;0.543405371;0.573618195;0.666055891
551;0.00509467;0.199715506;0.299763633;0.34585593;0.392451092;0.459167117;0.459007836;0.551273487;0.709300148;0.75755384;0.547646582;0.57733848
552;0.008754683;0.140118783;0.236857548;0.301678727;0.36846726;0.310704697;0.478963224;0.544618227;0.583421985;0.709025698;0.575851353;0.575702568
553;0.012610654;0.178447439;0.278035055;0.286652264;0.339902766;0.289282086;0.387812821;0.704077625;0.705591143;0.741361192;0.612348264;0.612348264
554;0.008348351;0.091679805;0.197271243;0.207074493;0.320829473;0.351422553;0.500816201;0.296938247;0.316536418;0.314156066;0.621854814;0.646148036
555;0.002756682;0.008150482;0.023526137;0.032070129;0.037161297;0.399585415;0.446494959;0.541273803;0.543914283;0.535557216;0.626283938;0.648960407
556;0.001634519;0.01312398;0.010893973;0.02975479;0.040052714;0.369972498;0.446002658;0.557448508;0.592921198;0.575640587;0.457937498;0.457937498
557;0.00041104;0.003674435;0.013332283;0.040049577;0.035699815;0.433326797;0.462742959;0.450539192;0.554047617;0.563662521;0.537303271;0.537303271
558;0.002854639;0.01402937;0.047375468;0.067388688;0.082313018;0.360737289;0.390795957;0.543102022;0.65828748;0.682459741;0.708613937;0.716692705
