n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
193;0.009973176;0.050758491;0.274506137;0.586677243;0.896477652;0.955354053;0.955236933;0.96306371;0.96306371;0.96306371;0.96306371;0.955354053
194;0.011393797;0.068965105;0.255331875;0.67659012;0.814694463;0.962481039;0.97744137;0.984922729;0.992480638;0.984922729;0.992480638;0.985037532
195;0.0117995;0.072900537;0.395756736;0.661540567;0.792320607;0.9182413;0.970501814;0.962947194;0.985037532;0.992594854;0.985037532;0.992594854
196;0.010176185;0.082117392;0.281381241;0.633753933;0.825316261;0.963879066;1;1;0.971544818;1;1;1
197;0.01402937;0.055921171;0.428153368;0.60080845;0.887806674;0.90291832;0.917761044;0.925546343;0.925546343;0.925546343;0.947839805;0.93293505
198;0.011393797;0.05095731;0.313472919;0.533366163;0.813923815;0.887684194;0.970153982;0.970153982;0.977787497;0.977787497;1;0.962830669
199;0.0117995;0.062454104;0.287529292;0.71641951;0.872915012;0.936022776;0.985037532;0.992480638;0.992480638;0.992480638;0.992480638;0.985037532
200;0.011190914;0.087002103;0.324503718;0.870315704;0.897573275;0.9136727;0.970153982;0.970153982;0.977672131;0.985037532;0.992594854;0.96992205
201;0.0117995;0.058299328;0.231261001;0.587711683;0.978018204;1;1;1;1;1;1;1
202;0.01098801;0.059487315;0.367628663;0.614384983;0.917520859;0.917520859;0.970038021;0.97744137;0.97744137;0.984922729;0.992480638;0.97744137
203;0.010176185;0.061070167;0.181420943;0.297323324;0.713685009;0.843826292;0.831934186;0.886458862;0.97744137;0.97744137;0.97744137;0.97744137
204;0.011190914;0.080551669;0.419376786;0.709025698;0.840040835;0.926024129;0.955939515;0.963180217;0.970733656;0.970733656;0.970733656;0.962830669
205;0.01098801;0.041990322;0.150529162;0.551877218;0.737186121;0.940405935;0.977672131;0.977672131;0.992594854;0.992594854;1;0.992480638
206;0.010379172;0.054135641;0.241538422;0.699390514;0.925307393;0.962364478;0.96992205;0.96992205;0.985037532;0.992480638;0.992480638;0.985037532
207;0.013218801;0.060674575;0.198979784;0.544466668;0.767905485;0.875386456;0.955471164;0.963180217;0.963180217;0.992480638;0.992480638;0.985037532
208;0.011393797;0.062651729;0.464891568;0.767243938;0.875386456;0.91836134;0.91836134;0.962597592;0.977672131;0.992480638;1;1
209;0.010785085;0.069359008;0.506612559;0.59375776;0.794273208;0.947722094;0.947486646;0.955119804;0.962830669;0.970269935;0.970269935;0.962830669
210;0.012813391;0.053341545;0.410392481;0.688308293;0.912347632;0.93483594;0.93483594;0.970269935;0.985037532;0.985037532;0.985037532;1
211;0.009973176;0.0782007;0.234512666;0.523113982;0.843952315;0.882039511;0.977672131;0.985037532;0.985037532;0.992594854;0.992594854;0.977672131
212;0.011596659;0.059883149;0.292083061;0.557000259;0.824678437;0.894893693;0.933529337;0.955822441;0.96306371;0.970733656;0.970733656;0.970733656
213;0.010379172;0.068965105;0.278563807;0.784355004;0.940997274;0.96992205;0.977556755;0.985037532;0.992480638;0.992480638;0.992480638;0.985037532
214;0.011393797;0.059685242;0.334613477;0.840924935;0.977556755;0.977556755;0.955939515;0.977556755;0.977556755;0.977556755;0.977556755;0.977556755
215;0.01200232;0.072310733;0.36846726;0.621493913;0.840293486;0.876497307;0.962947194;0.962947194;0.977556755;0.985037532;0.985037532;0.977556755
216;0.012205119;0.062849334;0.331192778;0.727039936;0.809549622;0.941115513;0.970153982;0.955471164;0.970153982;0.970153982;0.985152326;0.96992205
217;0.010785085;0.061267933;0.612930438;0.786186737;0.925546343;0.933529337;0.992480638;0.985037532;0.977672131;0.985037532;0.985037532;0.992480638
218;0.0117995;0.066008271;0.209619516;0.596405254;0.858002263;0.866222166;0.928649248;0.977787497;0.977787497;0.992480638;0.992480638;0.977787497
219;0.012610654;0.079376542;0.296799975;0.723779571;0.898668109;0.900248146;0.956173635;0.956173635;0.984922729;0.984922729;0.984922729;0.96992205
220;0.013421474;0.056912424;0.281557187;0.723643579;0.882304767;0.547561447;0.555167902;0.561852548;0.565273813;0.561852548;0.565273813;0.985037532
221;0.011190914;0.063639551;0.183276998;0.625109226;0.796743029;0.848984829;0.869572235;0.898546499;0.947839805;0.955471164;0.955471164;0.925307393
222;0.011190914;0.064429446;0.445736466;0.723779571;0.948310553;0.970501814;0.970501814;0.978133543;0.992594854;0.978133543;1;0.985037532
223;0.010582139;0.059883149;0.25943207;0.622506995;0.835992801;0.940997274;0.940997274;0.962481039;0.962481039;0.970038021;0.977672131;0.933410498
224;0.0117995;0.061861109;0.437531474;0.948781153;0.970153982;0.977787497;0.992480638;0.992480638;1;0.992480638;1;0.985152326
225;0.013218801;0.071524046;0.193637132;0.641066574;0.911744945;0.949134006;0.992594854;0.992594854;0.992594854;0.992594854;0.992594854;0.985037532
226;0.0117995;0.057308783;0.190682927;0.809936073;0.912227114;0.97744137;0.985037532;0.985037532;0.985037532;0.985037532;0.992594854;0.992594854
227;0.0117995;0.05314297;0.256937386;0.644211073;0.867463784;0.954885518;0.947604375;0.985037532;0.992480638;0.992480638;0.992480638;0.977787497
228;0.011596659;0.047773776;0.221289916;0.538697362;0.723099495;0.962597592;0.970153982;0.970153982;0.970153982;0.992480638;0.992480638;0.985037532
229;0.011190914;0.047773776;0.182163585;0.492921417;0.810579945;0.934123388;0.956407719;0.956407719;0.964111943;0.985267111;0.985267111;0.985267111
230;0.012813391;0.058695404;0.159755948;0.853750593;0.849612744;0.948075197;0.962830669;0.970153982;0.970153982;0.970153982;0.970153982;0.977672131
231;0.011393797;0.05314297;0.171739827;0.543860294;0.845337888;0.934004596;0.955471164;0.985037532;0.970385879;1;1;0.985037532
232;0.008653957;0.049662323;0.166027356;0.390024723;0.662417219;0.896851198;0.881926059;0.939937433;0.962600518;0.962717052;0.970040359;0.94005102
233;0.0117995;0.074865256;0.218561221;0.566003239;0.879455646;0.880194338;0.955471164;0.962714135;0.962714135;0.970385879;0.970385879;0.955471164
234;0.01200232;0.067191546;0.297148891;0.740419385;0.933172793;0.940405935;0.97744137;0.97744137;0.992480638;0.992480638;0.992480638;0.992480638
235;0.011393797;0.059685242;0.349248909;0.818413915;0.884128019;0.962947194;0.970269935;0.977672131;0.977672131;0.977672131;0.977672131;0.970038021
236;0.011393797;0.087392345;0.246745461;0.532297917;0.926621148;0.977787497;0.977787497;0.977787497;0.977787497;0.977787497;0.992480638;0.992480638
237;0.011596659;0.096734519;0.32484735;0.611183305;0.905583809;0.947839805;0.970501814;0.992594854;0.992594854;0.992594854;0.992594854;1
238;0.011190914;0.066205534;0.310704697;0.736376784;0.896477652;0.918481371;0.977556755;0.985037532;0.985037532;0.985037532;0.985037532;0.948075197
239;0.012205119;0.061267933;0.218743258;0.49401448;0.875633381;0.921718598;0.985037532;0.985037532;0.985037532;0.985037532;0.992480638;0.962597592
240;0.0117995;0.078396724;0.277506151;0.707790099;0.85450174;0.925546343;0.955588265;0.977556755;0.977556755;0.992480638;0.977556755;0.985037532
241;0.010582139;0.067191546;0.266718533;0.656587654;0.710945866;0.89440599;0.923035481;1;1;1;1;0.992480638
242;0.0117995;0.066402776;0.307932248;0.742033571;0.796353315;0.89000962;0.977672131;0.977672131;0.977672131;0.977672131;0.985267111;0.977672131
243;0.01200232;0.056317733;0.437208925;0.819822427;0.882531181;0.905099522;0.962714135;0.962714135;0.962714135;0.962714135;0.992480638;0.962947194
244;0.011393797;0.08016004;0.342796763;0.51881119;0.595817284;0.895624956;0.91836134;0.947839805;0.96306371;0.947839805;0.955354053;0.933053926
245;0.012407897;0.105065171;0.336662786;0.684272253;0.947368908;0.96992205;0.985037532;0.992594854;0.992594854;0.992594854;0.992594854;0.985037532
246;0.009364024;0.074668874;0.273799537;0.496354426;0.68677856;0.76220715;0.829773729;0.797132646;0.911865502;0.94819288;0.96992205;0.955002665
247;0.011190914;0.042389732;0.385156933;0.744183289;0.962364478;0.962364478;0.96992205;0.962481039;0.977556755;0.985037532;0.985037532;0.977556755
248;0.0117995;0.059289368;0.219653179;0.643782631;0.851996496;0.88289983;0.947957506;0.940405935;0.955002665;0.940760766;0.962597592;0.970269935
249;0.010176185;0.059487315;0.387646944;0.681064127;0.875756829;0.963529682;0.963529682;0.970733656;0.992480638;0.992480638;0.992480638;0.970733656
250;0.010582139;0.051156108;0.238299078;0.547797858;0.890254195;0.940997274;0.97744137;0.984922729;1;1;1;0.970153982
251;0.010785085;0.067191546;0.211082319;0.648916602;0.8463448;0.992594854;0.992594854;0.992594854;0.992594854;0.992594854;0.992594854;0.992594854
252;0.010582139;0.069162066;0.272031846;0.684690239;0.867091404;0.90279705;0.917520859;0.925068406;0.96992205;0.96992205;0.97744137;0.962481039
253;0.011190914;0.083095325;0.351112319;0.704352916;0.867339667;0.905946922;0.970153982;0.985037532;0.985037532;0.992480638;1;0.97744137
254;0.013624127;0.067191546;0.3550023;0.775822595;0.855752839;0.911624379;0.970038021;0.977556755;0.985037532;0.962830669;0.985037532;0.985037532
255;0.012407897;0.06955593;0.372487053;0.889520351;0.874027655;0.956758776;0.985037532;0.949016398;0.992480638;0.985037532;0.992480638;0.992480638
256;0.011190914;0.074668874;0.241178775;0.782783254;0.910418189;0.947604375;0.955119804;0.947604375;0.977672131;0.977672131;0.985152326;0.970269935
257;0.01200232;0.051951096;0.197691573;0.732053406;0.798300919;0.851996496;0.985267111;0.992594854;0.992594854;1;1;1
258;0.009973176;0.061861109;0.202471889;0.645781077;0.782652204;0.819694433;0.947604375;0.947604375;0.947604375;0.947604375;0.947604375;0.962481039
259;0.011190914;0.066205534;0.249074896;0.5238812;0.893308085;0.900126663;0.914154256;0.984922729;0.984922729;0.984922729;0.984922729;0.984922729
260;0.010379172;0.064824273;0.475968735;0.689836589;0.897329871;0.911865502;0.926262965;0.970038021;0.97744137;0.97744137;0.97744137;0.97744137
261;0.011596659;0.071327325;0.277682469;0.733811184;0.886704007;0.930198307;0.977672131;0.985267111;0.985267111;0.977787497;0.977787497;0.947957506
262;0.011393797;0.0858309;0.332903938;0.617145118;0.72541058;0.798560417;0.970733656;0.963413203;0.963413203;0.992480638;0.992480638;0.985037532
263;0.010582139;0.065021656;0.239919459;0.495418829;0.792320607;0.840167165;0.962597592;0.97744137;0.985037532;0.985037532;0.992594854;0.992480638
264;0.010785085;0.09751099;0.457254775;0.774769264;0.918481371;0.940642499;0.940642499;0.970153982;0.977672131;0.992594854;0.992594854;0.977672131
265;0.012610654;0.071720748;0.190313324;0.442684199;0.873656863;0.873656863;0.9182413;0.9182413;0.9182413;0.955471164;0.97744137;0.955471164
266;0.010785085;0.09070622;0.489011956;0.839788142;0.962481039;0.919920995;0.984922729;0.984922729;0.984922729;0.992480638;0.992480638;0.992480638
267;0.011393797;0.055524528;0.193821616;0.55157538;0.739746327;0.962481039;0.970038021;0.970038021;0.547001201;0.970038021;0.970038021;0.985037532
268;0.012610654;0.060081036;0.291908126;0.729345366;0.922676445;0.936022776;0.963296714;0.936022776;0.936022776;0.977672131;0.977672131;0.985037532
269;0.010379172;0.074079608;0.316927265;0.564356281;0.874892486;0.77147308;0.905825894;0.919561218;0.926621148;0.970038021;0.97744137;0.970038021
270;0.009160932;0.059883149;0.254617865;0.496822034;0.854126212;0.940524222;0.888541342;0.963296714;0.963296714;0.970501814;0.985037532;0.970038021
271;0.01098801;0.070540238;0.317272338;0.591253498;0.859500058;0.903645736;0.919681153;0.904009313;0.926024129;0.948075197;0.963296714;0.948545872
272;0.009973176;0.081138964;0.253724964;0.773187952;0.875756829;0.992594854;0.956758776;0.992594854;0.992594854;0.992594854;0.992594854;0.985037532
273;0.013016106;0.072114091;0.509863711;0.617725615;0.769359919;0.876497307;0.948545872;0.955822441;0.985037532;0.97744137;0.97744137;0.96992205
274;0.009567096;0.065613685;0.401032975;0.643068313;0.890987687;0.918601392;0.970269935;0.985037532;0.985037532;0.985037532;0.985037532;0.977672131
275;0.010785085;0.056317733;0.328622993;0.808518622;0.82951936;0.94028764;0.880317419;0.947722094;0.955236933;0.955236933;0.970269935;0.970038021
276;0.013016106;0.070343417;0.308799093;0.660268388;0.977672131;0.963529682;0.992594854;0.992594854;1;1;1;0.985267111
277;0.0117995;0.070343417;0.225103377;0.63231628;0.873409619;0.910538851;0.932816165;0.955002665;0.962597592;0.97744137;0.97744137;0.962597592
278;0.013421474;0.063442027;0.487602379;0.717375491;0.767376269;0.83345741;0.940405935;0.940405935;0.947839805;0.947839805;0.947839805;0.947839805
279;0.012813391;0.071917429;0.29767214;0.832822915;0.947640726;0.962557881;0.962557881;0.969960846;0.969960846;0.969960846;0.969960846;0.97744137
280;0.0117995;0.063244482;0.228003627;0.732053406;0.832188161;0.876744054;0.907035741;0.934360943;0.984922729;0.992480638;0.992480638;0.949486776
281;0.011393797;0.055524528;0.342796763;0.814694463;0.926621148;0.948663517;0.978018204;0.970733656;0.970733656;0.978018204;0.978018204;0.970501814
282;0.011596659;0.063837055;0.224921961;0.572276877;0.795053571;0.834345268;0.903766938;0.948545872;0.948545872;0.948545872;0.948545872;0.940642499
283;0.01098801;0.064824273;0.342626657;0.824295617;0.911624379;0.926024129;0.977672131;0.992594854;0.992594854;0.992594854;0.992594854;0.970269935
284;0.011596659;0.070933821;0.310358372;0.823912703;0.854877176;0.977556755;0.977556755;0.977556755;0.992480638;0.992480638;0.992480638;0.992480638
285;0.011596659;0.053341545;0.319169064;0.508006664;0.978018204;0.985267111;0.985267111;0.992594854;0.992594854;0.992594854;0.992594854;0.978018204
286;0.011596659;0.067979995;0.427504752;0.687474071;0.808647534;0.925187904;0.955002665;0.97744137;0.97744137;0.985037532;0.985037532;0.97744137
287;0.013218801;0.043986556;0.351281625;0.620914731;0.823402005;0.868580383;0.947957506;0.947957506;0.962481039;0.96992205;0.96992205;0.955236933
288;0.012813391;0.062651729;0.226916564;0.774374084;0.929245228;0.992480638;0.985037532;0.992480638;0.992480638;1;1;0.985037532
289;0.010582139;0.075454282;0.397737168;0.674208305;0.888296492;0.948663517;0.948663517;0.948663517;0.992480638;0.962947194;0.962947194;0.985037532
290;0.013624127;0.063442027;0.215463855;0.549461004;0.812381378;0.948310553;0.970269935;0.977672131;0.977672131;0.970269935;0.977672131;0.929364396
291;0.009973176;0.061070167;0.309665525;0.73042913;0.789321909;0.93329165;0.919201354;0.940642499;0.963529682;0.992594854;0.992594854;0.985267111
292;0.0117995;0.069359008;0.187168754;0.745391236;0.923035481;0.970038021;0.97744137;0.97744137;0.97744137;0.97744137;0.97744137;0.97744137
293;0.01200232;0.057903171;0.280149147;0.591253498;0.777532765;0.920999813;0.936260031;0.920999813;0.956758776;0.985037532;0.985037532;0.985037532
294;0.011393797;0.063442027;0.197139212;0.396417125;0.819950411;0.83966178;0.870563446;0.911744945;0.941706572;0.955822441;0.963529682;0.948781153
295;0.010785085;0.066402776;0.255867201;0.832442093;0.876003695;0.891720826;0.926143552;0.94819288;0.955822441;0.984922729;0.984922729;0.96306371
296;0.011393797;0.052348469;0.436886316;0.756355072;0.832061179;0.919081381;0.955002665;0.970153982;0.970153982;0.970153982;0.970153982;0.970153982
297;0.009973176;0.053341545;0.278563807;0.727718347;0.925068406;0.932578366;0.962597592;0.962597592;0.962597592;0.970153982;0.970153982;0.962714135
298;0.012610654;0.085440341;0.326392885;0.795053571;0.826336236;0.91836134;0.940596755;0.970038021;0.985037532;0.985000784;0.985000784;0.955588265
299;0.011596659;0.05095731;0.383993733;0.758485592;0.837258947;0.897938307;0.941115513;0.948428217;0.948428217;0.963180217;0.992480638;0.948428217
300;0.010379172;0.056317733;0.214916726;0.791538888;0.867960151;0.88388246;0.985267111;0.985267111;0.985267111;0.992594854;0.992594854;0.992594854
301;0.013218801;0.072507354;0.199715506;0.679108259;0.925426873;0.947486646;0.947486646;0.947486646;0.955002665;0.955002665;0.977672131;0.970038021
302;0.012205119;0.062058794;0.325019141;0.780422692;0.798171154;0.776217414;0.962830669;0.970501814;0.970501814;0.977787497;0.977787497;0.977787497
303;0.011190914;0.065613685;0.388973525;0.694551348;0.834345268;0.932578366;0.947486646;0.955002665;0.955002665;0.955002665;0.955002665;0.962481039
304;0.011393797;0.055326177;0.146182676;0.655027933;0.888663753;0.918721404;0.93329165;0.97744137;0.97744137;0.97744137;0.97744137;0.97744137
305;0.01098801;0.068374099;0.214369436;0.50785182;0.855127416;0.963646153;0.985152326;0.985152326;0.985152326;0.985152326;0.985152326;0.970153982
306;0.01098801;0.068374099;0.20797249;0.727582687;0.932578366;0.970153982;0.970269935;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532
307;0.009567096;0.063639551;0.311743275;0.468222147;0.842313218;0.94972191;0.949604348;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532
308;0.012407897;0.084268189;0.22165344;0.642782499;0.941351965;0.941351965;0.949486776;0.949604348;0.957226724;0.957226724;0.992480638;0.956758776
309;0.010379172;0.048968212;0.319169064;0.590221242;0.791669202;0.962830669;0.97744137;0.97744137;0.97744137;0.97744137;0.97744137;0.97744137
310;0.010176185;0.065219019;0.439465524;0.551726306;0.684132901;0.830282342;0.992480638;0.992480638;0.992480638;0.992480638;0.992480638;0.970733656
311;0.009364024;0.058101259;0.233790567;0.675889946;0.940760766;0.955236933;0.955236933;0.962597592;0.970269935;0.970269935;0.985037532;0.985037532
312;0.013624127;0.061070167;0.200267108;0.648489382;0.845211978;0.970038021;0.985037532;0.992594854;0.992594854;1;1;0.992594854
313;0.010176185;0.071917429;0.25283163;0.680226185;0.811609589;0.903766938;0.948663517;0.933766985;0.971197231;0.971197231;0.992594854;0.963529682
314;0.009770146;0.059289368;0.290858163;0.859000955;0.919201354;0.948663517;0.984922729;0.97744137;0.992480638;0.992480638;0.992480638;0.970153982
315;0.011190914;0.060872381;0.349587855;0.693858859;0.851745748;0.838144634;0.90316083;0.90316083;0.925307393;0.93329165;0.940760766;0.970038021
316;0.011190914;0.053738634;0.187168754;0.606369217;0.768302281;0.833584278;0.938156722;0.978133543;1;1;1;0.940524222
317;0.011190914;0.078004657;0.244772103;0.755022048;0.9069148;0.922556747;0.937090128;0.929364396;0.970269935;0.970269935;0.977672131;0.970269935
318;0.010379172;0.07073704;0.203573306;0.667323587;0.854376574;0.929245228;0.970153982;0.970153982;0.970153982;0.970153982;0.970153982;0.955236933
319;0.01200232;0.057110614;0.249253961;0.777401279;0.781865677;0.920640293;0.949016398;0.950074541;0.971081351;0.971081351;0.949016398;0.970617739
320;0.010379172;0.045582073;0.284194344;0.694828261;0.846722223;0.854001016;0.912829609;0.940879025;0.949016398;0.977556755;0.985037532;0.93329165
321;0.012610654;0.067979995;0.318307162;0.498535511;0.634615925;0.94819288;0.96992205;0.96992205;0.97744137;0.97744137;0.97744137;0.97744137
322;0.010582139;0.052348469;0.299066736;0.597580574;0.819694433;0.955705358;0.992480638;0.992480638;0.992480638;0.992480638;0.992480638;0.984922729
323;0.011190914;0.069752832;0.222743586;0.431716485;0.644353863;0.859749549;0.933885796;0.97744137;0.97744137;0.985037532;0.985037532;1
324;0.010379172;0.07427605;0.2028391;0.789321909;0.680226185;0.955002665;0.962481039;0.970153982;0.977672131;0.977672131;0.985037532;0.985037532
325;0.01098801;0.047574632;0.401698422;0.739240289;0.897334659;0.533861337;0.533861337;0.536810199;0.535284507;0.541874438;0.541874438;0.911005843
326;0.009770146;0.055921171;0.381997904;0.577932963;0.876744054;0.926024129;0.948428217;0.948428217;0.970501814;0.985037532;0.985037532;0.977672131
327;0.01200232;0.065416362;0.278563807;0.622362307;0.701046338;0.911021404;0.962364478;0.977556755;0.977556755;0.96992205;0.96992205;0.902433183
328;0.010379172;0.085635631;0.242796637;0.564805611;0.933648166;0.933766985;0.563603829;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532
329;0.012205119;0.069752832;0.527559055;0.624386793;0.836752612;0.873656863;0.873656863;0.970385879;0.985152326;0.985152326;0.985152326;0.985152326
330;0.010582139;0.045582073;0.22836584;0.561507745;0.912227114;0.873038679;0.941824756;0.985037532;0.985037532;0.985037532;0.985037532;0.984922729
331;0.010176185;0.053738634;0.217468621;0.655027933;0.895746799;0.94005102;0.947604375;0.947839805;0.947839805;0.962830669;0.962830669;0.955236933
332;0.01098801;0.062454104;0.229813985;0.726497;0.933766985;0.977556755;0.977556755;0.977556755;0.977556755;0.985037532;0.985037532;0.985037532
333;0.011596659;0.05175238;0.33033659;0.55820343;0.857752489;0.904251649;0.955236933;0.955236933;0.970153982;0.970153982;1;0.97744137
334;0.012610654;0.059685242;0.192345241;0.537936784;0.831680171;0.85450174;0.90000517;0.970733656;0.970733656;0.970733656;0.992480638;0.970501814
335;0.011190914;0.074668874;0.322956567;0.774900969;0.925187904;0.932816165;0.94028764;0.947957506;0.947957506;0.970038021;0.970038021;0.947839805
336;0.011190914;0.060476749;0.413501328;0.666196795;0.800116508;0.908607102;0.970385879;0.970385879;0.970501814;0.963180217;0.977787497;0.970385879
337;0.01200232;0.056714214;0.175655504;0.517117842;0.897329871;0.940405935;0.940405935;0.940405935;0.955236933;0.977556755;0.977556755;0.977556755
338;0.012813391;0.071130583;0.326736158;0.805679866;0.877607354;0.955354053;0.962714135;0.955354053;0.970153982;0.977556755;0.977556755;0.970153982
339;0.013421474;0.067191546;0.216922081;0.648916602;0.826591126;0.905704856;0.928410789;0.977672131;1;0.992594854;1;0.977556755
340;0.012610654;0.058497376;0.28735392;0.767773198;0.783831262;0.913431865;0.941115513;0.962947194;0.992480638;0.977787497;1;0.978018204
341;0.012407897;0.061070167;0.206873665;0.648916602;0.79414311;0.947722094;0.970153982;0.977556755;0.977556755;0.992480638;0.992480638;0.962830669
342;0.010582139;0.056714214;0.302896375;0.660268388;0.925187904;0.955119804;0.97744137;0.984922729;0.984922729;0.992480638;0.992480638;0.985037532
343;0.011190914;0.060081036;0.336492099;0.494638777;0.881547682;0.911142018;0.93459846;0.962830669;0.962830669;0.955119804;0.977787497;0.977787497
344;0.012205119;0.056912424;0.548856413;0.834218462;0.977672131;0.985037532;0.957226724;0.569132748;0.569132748;0.570815451;0.570815451;0.992594854
345;0.011596659;0.047176284;0.227460175;0.76750859;0.868828406;0.985037532;0.923872899;0.985037532;0.985037532;0.985037532;0.985037532;0.923872899
346;0.010582139;0.075061618;0.241897999;0.621493913;0.896112269;0.874892486;0.911021404;0.941115513;0.941115513;0.955705358;0.963180217;0.948310553
347;0.011190914;0.045980748;0.544163508;0.880932674;0.912347632;0.963180217;0.992594854;0.985267111;0.992594854;0.992594854;0.992594854;0.992594854
348;0.011393797;0.074472472;0.432525276;0.764462424;0.876373919;0.93329165;0.963296714;0.978133543;0.992594854;0.992594854;0.992594854;0.970501814
349;0.01098801;0.05095731;0.191606617;0.554440676;0.699390514;0.856628005;0.94028764;0.947604375;0.955002665;0.955002665;0.955002665;0.962481039
350;0.01200232;0.053937147;0.280501259;0.614384983;0.728938765;0.97744137;0.97744137;0.97744137;0.97744137;0.985037532;0.985037532;0.97744137
351;0.01098801;0.049963015;0.413991698;0.67252493;0.827610267;0.857002924;0.914876302;0.885477888;0.970269935;0.977556755;0.977556755;0.977556755
352;0.009973176;0.040391861;0.212726602;0.489168505;0.765787562;0.859000955;0.894162079;0.992480638;0.992480638;0.992480638;0.992480638;0.992480638
353;0.01200232;0.083486359;0.192345241;0.500558332;0.762605372;0.91836134;0.918601392;0.934004596;0.949839463;0.977787497;0.977787497;0.962481039
354;0.011393797;0.072507354;0.260678145;0.758352518;0.799597982;0.940169335;0.955119804;0.955119804;0.962714135;0.962714135;0.962714135;0.955002665
355;0.014434529;0.052944376;0.319169064;0.775296017;0.911624379;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532
356;0.013421474;0.057705062;0.221835176;0.706965841;0.918721404;0.970501814;0.985381887;0.992594854;0.992594854;0.992594854;1;0.992594854
357;0.011393797;0.085049703;0.246566152;0.767243938;0.859749549;0.927217932;0.934954666;0.934954666;0.962714135;0.962714135;0.962714135;0.94028764
358;0.010582139;0.045382705;0.302200676;0.456935847;0.72826087;0.874274799;0.88510986;0.947486646;0.962481039;0.96992205;0.96992205;0.962481039
359;0.0117995;0.061663404;0.234512666;0.684829544;0.87378047;0.940760766;0.962597592;0.970153982;0.970153982;0.970153982;0.970153982;0.970269935
360;0.013016106;0.071917429;0.421168163;0.651051042;0.759682757;0.933529337;0.955705358;0.970965462;0.978133543;0.978133543;0.978133543;0.978133543
361;0.009567096;0.049963015;0.231261001;0.560457072;0.78225899;0.903645736;0.93293505;0.93293505;0.948075197;0.963296714;0.963296714;0.955354053
362;0.011596659;0.058101259;0.257650498;0.731376824;0.918961398;0.93424217;0.955471164;0.985037532;0.985037532;0.985037532;0.985037532;0.985037532
363;0.01098801;0.065021656;0.394930902;0.564506071;0.791929796;0.97744137;0.985037532;0.992594854;0.992594854;0.992594854;0.992594854;0.985037532
364;0.01200232;0.057308783;0.31709981;0.789582892;0.851745748;0.898303251;0.898303251;0.941470176;0.985037532;0.992480638;0.992480638;0.985037532
365;0.01098801;0.055326177;0.258897779;0.798041378;0.846470618;0.977672131;0.985037532;0.992480638;0.992480638;0.992480638;0.992480638;0.992480638
366;0.009973176;0.056714214;0.151095361;0.506302605;0.657862688;0.82046224;0.919920995;0.941115513;0.992480638;0.992480638;0.992480638;0.970153982
367;0.011190914;0.056317733;0.435595286;0.816362899;0.85987428;0.896112269;0.918601392;0.918601392;0.918601392;0.918601392;0.933648166;0.933885796
368;0.011596659;0.053341545;0.530923475;0.654318479;0.935666824;0.977787497;0.970501814;0.977787497;0.977787497;1;1;0.992480638
369;0.009973176;0.053341545;0.272915905;0.785663602;0.970038021;0.970038021;0.977556755;0.977556755;0.977556755;0.977556755;0.977556755;0.962714135
370;0.011393797;0.054334114;0.327937099;0.660268388;0.741361192;0.84998937;0.905583809;0.955236933;0.970501814;0.962830669;0.962830669;0.970153982
371;0.013624127;0.058695404;0.200083258;0.670699315;0.897086429;0.927098594;1;0.992480638;1;1;1;0.992480638
372;0.010379172;0.059487315;0.315891652;0.819566429;0.835612756;0.85850169;0.977556755;0.992480638;1;0.992594854;1;1
373;0.010582139;0.047375468;0.35820941;0.606807436;0.861993152;0.864109112;0.970038021;0.970038021;0.970038021;0.970038021;0.977787497;0.970038021
374;0.011393797;0.041790586;0.272031846;0.526155129;0.61041732;0.874561141;0.525172095;0.527035256;0.530942923;0.530942923;0.530942923;0.962597592
375;0.010582139;0.047773776;0.185501846;0.578972803;0.705040937;0.848607958;0.936378645;0.970385879;0.970385879;0.970385879;0.970385879;0.970385879
376;0.011596659;0.060674575;0.188279204;0.789582892;0.876373919;0.926501763;0.941588379;0.934360943;0.971081351;0.985381887;0.985381887;0.985381887
377;0.011190914;0.0782007;0.17360545;0.580012;0.903524524;0.94028764;0.984922729;0.992480638;1;0.992480638;1;0.970385879
378;0.009973176;0.087392345;0.437853964;0.810579945;0.856877961;0.918001191;0.955236933;0.947722094;0.947839805;0.962830669;0.970501814;0.955236933
379;0.0117995;0.053341545;0.209619516;0.816362899;0.847476793;0.9182413;0.962947194;0.962947194;1;0.992480638;0.992480638;0.970385879
380;0.009364024;0.061070167;0.176028001;0.681482937;0.911383218;0.962830669;0.97744137;0.97744137;0.97744137;0.992480638;0.992480638;0.984922729
381;0.01098801;0.052149793;0.20632401;0.596699162;0.926143552;0.926143552;0.962830669;0.97744137;0.97744137;0.97744137;0.97744137;0.96992205
382;0.010582139;0.066205534;0.433010372;0.74364613;0.907398508;0.948428217;0.955939515;0.977556755;0.985037532;0.992480638;0.992480638;0.992480638
383;0.010785085;0.04159083;0.193986623;0.392187873;0.556330139;0.556330139;0.556330139;0.561740299;0.561740299;0.561740299;0.563458946;0.561740299
384;0.01200232;0.076043129;0.209619516;0.752219062;0.894649861;0.96992205;0.97744137;0.97744137;0.97744137;0.97744137;0.985037532;0.97744137
