n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
189;0.003262107;0.222925215;0.251580235;0.295403643;0.437692726;0.455499949;0.532603199;0.644211073;0.6870568;0.812638557;0.852247203;0.897451578
190;0.00366949;0.245669345;0.225647519;0.246207481;0.445254883;0.498379811;0.584458434;0.813923815;0.82951936;0.82951936;0.887929143;0.947722094
191;0.01200232;0.311397149;0.385489136;0.404979861;0.575404958;0.515885263;0.688447289;0.844204329;0.889398009;0.94028764;0.94028764;0.947486646
192;0.01423196;0.457414217;0.432363548;0.494794815;0.730699957;0.432848688;0.529395016;0.702975995;0.703526904;0.775164345;0.813538349;0.818157685
193;0.005908595;0.382996098;0.44445195;0.498535511;0.67027773;0.448302667;0.467905224;0.785401969;0.794403295;0.865725238;0.887929143;0.825826332
194;0.007128851;0.301678727;0.354326387;0.396582185;0.553837858;0.33050786;0.391127108;0.508316312;0.640780413;0.779372421;0.896112269;0.933529337
195;0.017066026;0.378333063;0.366118196;0.40185597;0.652046167;0.413991698;0.545375823;0.693027482;0.880932674;0.911021404;0.911021404;0.925904697
196;0.014839604;0.335638422;0.382829772;0.395426448;0.596552214;0.260856087;0.477860593;0.371148127;0.467271204;0.647207056;0.740688529;0.781603414
197;0.009160932;0.231080186;0.247104027;0.267959682;0.524034602;0.361074071;0.43268699;0.615547703;0.721057543;0.766979242;0.902554481;0.889642683
198;0.008957818;0.364606451;0.387646944;0.415788556;0.680086486;0.492765209;0.671823012;0.694828261;0.910297517;0.910297517;0.910297517;0.898181613
199;0.01666141;0.462508669;0.55368712;0.567200019;0.771209089;0.389139278;0.512182196;0.557150702;0.781734551;0.815593073;0.815593073;0.977672131
200;0.002447086;0.381165648;0.594787839;0.615111778;0.830155204;0.304460725;0.692750262;0.917520859;0.932340529;0.932340529;0.932340529;0.918841406
201;0.014839604;0.542798619;0.564206477;0.634472291;0.865103852;0.528783248;0.70311374;0.755288742;0.802835961;0.828246891;0.944304466;0.948545872
202;0.010582139;0.43090732;0.43025972;0.44445195;0.677289993;0.419050885;0.636482035;0.683575372;0.861245648;0.875756829;0.891232106;0.962481039
203;0.004484005;0.24997005;0.273976213;0.310011981;0.54734399;0.429125845;0.514189017;0.729751863;0.775559328;0.783569325;0.783569325;0.903524524
204;0.009567096;0.440431748;0.465685142;0.530312255;0.754888684;0.326564529;0.554440676;0.700356617;0.767905485;0.783700299;0.895137486;0.749946364
205;0.016459071;0.344157035;0.272562333;0.321235958;0.53930558;0.438659929;0.547192673;0.811866895;0.8370058;0.898181613;0.898181613;0.927814479
206;0.006518818;0.323300493;0.343136928;0.356015692;0.609725959;0.560306923;0.70820207;0.676170052;0.767111595;0.824933598;0.862740294;0.868828406
207;0.003262107;0.3781663;0.451185143;0.482581214;0.703251473;0.396582185;0.563906831;0.691085946;0.709986067;0.830282342;0.867339667;0.776348998
208;0.010785085;0.390133471;0.42734256;0.440753704;0.732459218;0.749678775;0.793101938;0.754355118;0.823274304;0.888296492;0.888296492;0.970269935
209;0.013218801;0.483366733;0.514343291;0.542343412;0.813666848;0.556097319;0.619175972;0.622217606;0.656020654;0.716556113;0.815721404;0.852999081
210;0.00203945;0.33495519;0.418561921;0.438821078;0.698147536;0.656020654;0.688447289;0.86074711;0.875509924;0.896112269;0.896112269;0.917640957
211;0.011393797;0.278387573;0.336833456;0.381165648;0.535348272;0.410392481;0.537480274;0.82174108;0.873038679;0.909935444;0.909935444;0.909452545
212;0.019896005;0.466002471;0.442844978;0.477860593;0.703251473;0.491045982;0.622506995;0.494170576;0.580605538;0.867836074;0.867836074;0.842313218
213;0.012407897;0.44990463;0.436402291;0.491983955;0.738534108;0.48948156;0.727718347;0.652614539;0.94028764;0.962481039;0.962481039;0.914274621
214;0.038191837;0.412029399;0.350604308;0.428801746;0.689419924;0.611037628;0.704352916;0.879086166;0.970153982;0.970153982;0.970153982;0.977556755
215;0.01402937;0.423770552;0.460759133;0.49354611;0.72907431;0.479750387;0.779635054;0.760746148;0.910297517;0.925307393;0.925307393;0.940169335
216;0.00203945;0.390133471;0.394269958;0.433333695;0.63920564;0.492921417;0.600955024;0.60739155;0.736376784;0.748741859;0.867960151;0.820206347
217;0.005298182;0.223106826;0.295752826;0.333074965;0.419702627;0.58726843;0.712589909;0.821996722;0.94028764;0.861370257;0.94028764;0.985037532
218;0.017672794;0.47154635;0.499313801;0.537480274;0.789713367;0.327422508;0.637055799;0.689419924;0.721602317;0.877114099;0.877114099;0.80050529
219;0.019491972;0.423282897;0.471704487;0.495418829;0.750615141;0.260678145;0.374994833;0.47154635;0.646636812;0.633753933;0.678828657;0.692195679
220;0.002650873;0.20797249;0.255867201;0.319169064;0.397389501;0.526640334;0.646921959;0.528171261;0.739880961;0.811352242;0.8463448;0.602273607
221;0.008957818;0.258897779;0.301852727;0.331706297;0.605784745;0.482581214;0.579269782;0.622796333;0.683017652;0.787885729;0.839156229;0.855127416
222;0.008957818;0.381831484;0.388807757;0.420842594;0.681622516;0.441558336;0.49401448;0.611183305;0.716692705;0.831426113;0.831426113;0.788277544
223;0.024334877;0.302374626;0.318479575;0.339221149;0.584606446;0.467746741;0.75235265;0.713685009;0.874274799;0.874274799;0.874274799;0.947604375
224;0.023326925;0.498846869;0.461554595;0.514343291;0.768831188;0.522039299;0.71423228;0.710260354;0.766582115;0.934479706;0.941588379;0.985037532
225;0.007128851;0.47233689;0.477545427;0.511409716;0.773978805;0.475337656;0.562107836;0.840798666;0.849110433;0.940760766;0.940760766;0.844960127
226;0.013826759;0.451025131;0.389139278;0.459485637;0.714916108;0.592137783;0.777401279;0.738668844;0.767243938;0.91836134;0.91836134;0.962830669
227;0.032781241;0.472653004;0.583570089;0.616564417;0.776875226;0.672103815;0.754755309;0.714642611;0.891109901;0.897938307;0.911744945;0.955119804
228;0.009770146;0.435433841;0.387978682;0.394269958;0.658429053;0.414155124;0.628428366;0.564356281;0.779635054;0.852999081;0.852999081;0.812124158
229;0.002650873;0.347722861;0.359558056;0.419865524;0.655595276;0.198427802;0.408098243;0.4066218;0.616854793;0.919201354;0.919201354;0.858002263
230;0.009364024;0.489638066;0.407278149;0.458211209;0.693720326;0.547495293;0.69676533;0.629869399;0.712316018;0.824678437;0.912106586;0.818670103
231;0.014637077;0.462349693;0.437853964;0.485093621;0.735702024;0.532603199;0.592285118;0.759549783;0.8555027;0.877484055;0.954885518;0.89842488
232;0.009770146;0.12295972;0.172113099;0.177517254;0.229633029;0.341605681;0.5238812;0.819822427;0.819822427;0.859999;0.859999;0.898181613
233;0.015244596;0.341775884;0.362084034;0.372487053;0.589483526;0.452784464;0.661116617;0.576000125;0.631596984;0.708613937;0.859749549;0.696212117
234;0.009160932;0.394104684;0.360568875;0.377665917;0.64521034;0.51048228;0.582681273;0.859749549;0.90279705;0.90279705;0.910418189;0.962481039
235;0.007941935;0.544618227;0.600955024;0.620914731;0.81674767;0.51403473;0.627130364;0.751684601;0.786448239;0.818542014;0.818542014;0.857502675
236;0.022116698;0.502423444;0.447180418;0.480537193;0.738129831;0.401691401;0.495262847;0.663940882;0.730158258;0.730158258;0.738938283;0.816362899
237;0.013624127;0.44814239;0.493858371;0.536262314;0.759549783;0.514343291;0.582681273;0.55157538;0.625686945;0.728125256;0.705866176;0.738938283
238;0.009770146;0.360063537;0.338027698;0.343987058;0.666760288;0.58800712;0.507077387;0.603883796;0.731106111;0.745391236;0.747670424;0.889275658
239;0.010379172;0.384658512;0.421656404;0.426369096;0.708064758;0.554139294;0.755955282;0.642353685;0.881424701;0.903282071;0.924948898;0.903766938
240;0.006722183;0.423933073;0.382996098;0.457414217;0.668168172;0.232526215;0.56779809;0.542646897;0.68608275;0.68608275;0.891109901;0.892331506
241;0.00366949;0.453583575;0.489168505;0.504596853;0.717102411;0.530465081;0.560757331;0.753020419;0.818542014;0.818542014;0.819822427;0.849361609
242;0.00509467;0.433818567;0.560306923;0.601687698;0.812638557;0.520195411;0.61641921;0.638775896;0.733000141;0.926621148;0.941588379;0.985267111
243;0.00366949;0.161821097;0.259075894;0.297148891;0.360231999;0.513726113;0.687613138;0.666478565;0.778847023;0.880932674;0.880932674;0.925546343
244;0.018279374;0.431554682;0.551273487;0.582088467;0.7885387;0.424258072;0.612202689;0.803482756;0.86647057;0.910176836;0.917761044;0.918001191
245;0.029165835;0.402349582;0.384990808;0.394600461;0.642353685;0.267073233;0.563756988;0.726632751;0.789452406;0.789452406;0.889765005;0.977672131
246;0.006518818;0.446699233;0.485250525;0.568993597;0.77766424;0.278387573;0.335979941;0.506147606;0.594934941;0.723915551;0.795443607;0.791408564
247;0.02252019;0.474864196;0.409737288;0.442844978;0.706828423;0.443487944;0.648346951;0.765655098;0.788408127;0.788408127;0.843826292;0.892697796
248;0.021713123;0.460122501;0.438498766;0.505217322;0.757154351;0.47217881;0.722283025;0.819310388;0.8555027;0.93269727;0.93269727;0.906672888
249;0.011393797;0.459804098;0.398561695;0.447821791;0.689003151;0.43090732;0.544769773;0.788799813;0.825443794;0.844708236;0.859749549;0.941115513
250;0.010379172;0.415951816;0.45581914;0.508935439;0.713000659;0.35212791;0.590221242;0.504907115;0.562707714;0.847351057;0.910176836;0.939932697
251;0.007535435;0.338027698;0.392451092;0.431392864;0.628140009;0.381665048;0.438821078;0.503199977;0.641352686;0.714369069;0.9182413;0.836372753
252;0.026953126;0.363597911;0.429773863;0.478333235;0.757420688;0.383993733;0.482109731;0.630877376;0.774242335;0.795183593;0.902433183;0.863238187
253;0.018885767;0.560907441;0.637485991;0.705728665;0.861121028;0.410064915;0.58889312;0.865725238;0.888296492;0.895990456;0.925307393;0.920640293
254;0.012813391;0.267250557;0.300982563;0.304113208;0.483366733;0.454542025;0.503976159;0.609871751;0.815721404;0.889520351;0.889520351;0.947486646
255;0.010379172;0.42409558;0.410064915;0.45581914;0.677429931;0.541432632;0.783700299;0.94819288;0.955705358;0.977672131;0.977672131;0.927217932
256;0.006518818;0.560306923;0.613657869;0.635333909;0.801800534;0.392120188;0.725682254;0.754755309;0.799597982;0.932816165;0.932816165;0.962714135
257;0.01200232;0.437047628;0.531687191;0.559555976;0.759150794;0.54173628;0.672384571;0.702838239;0.739746327;0.811609589;0.919681153;0.885355222
258;0.01200232;0.428477587;0.395261282;0.426693644;0.703389194;0.667464381;0.751417303;0.719694801;0.82926495;0.85850169;0.88044049;0.911383218
259;0.007535435;0.328280079;0.279092406;0.294879742;0.596846096;0.592727047;0.629149039;0.687334993;0.859999;0.859999;0.859999;0.892819874
260;0.023931758;0.474548484;0.51881119;0.524954726;0.720512584;0.417746678;0.67659012;0.800116508;0.850993259;0.873656863;0.889153296;0.877360746
261;0.005501674;0.295578243;0.357197258;0.381165648;0.624531305;0.591695699;0.68273872;0.606661376;0.768831188;0.875386456;0.933172793;0.962597592
262;0.009770146;0.388807757;0.47502203;0.506147606;0.703526904;0.214369436;0.451825048;0.569292342;0.567050468;0.67406809;0.699804629;0.824806022
263;0.021309464;0.51156424;0.587859408;0.655878873;0.868580383;0.462031697;0.591400911;0.502268095;0.695797084;0.834218462;0.877730643;0.727447017
264;0.003465809;0.482895465;0.571978661;0.593463335;0.796743029;0.608559163;0.692195679;0.880317419;0.880317419;0.90291832;0.910538851;0.940169335
265;0.011596659;0.407934254;0.339732386;0.394930902;0.717102411;0.420028407;0.653750695;0.836879211;0.873656863;0.873656863;0.873656863;0.933053926
266;0.011393797;0.467588243;0.453423783;0.492608986;0.729751863;0.715736319;0.76750859;0.825188717;0.840924935;0.897451578;0.93293505;0.920520434
267;0.001019989;0.178261438;0.193083573;0.23270689;0.247224594;0.556097319;0.770945054;0.790104728;0.871182629;0.898181613;0.926024129;0.871306435
268;0.027959213;0.463303332;0.543253704;0.595082031;0.812252773;0.525874355;0.671120792;0.738534108;0.912347632;0.912347632;0.933172793;0.963296714
269;0.009567096;0.449103832;0.49401448;0.508625903;0.658712162;0.475495447;0.598461523;0.609288506;0.757021166;0.861121028;0.881547682;0.798819873
270;0.005298182;0.452144912;0.461554595;0.513108713;0.733676039;0.190498135;0.544921306;0.285423717;0.497133702;0.501957355;0.700218638;0.643354077
271;0.023125272;0.426206799;0.44814239;0.456935847;0.668590301;0.175655504;0.224014615;0.366957502;0.61001753;0.762339902;0.762339902;0.732594466
272;0.008957818;0.272562333;0.250149029;0.273092665;0.509709034;0.4639388;0.483523795;0.703664602;0.741226682;0.783700299;0.791669202;0.955119804
273;0.006925528;0.43624092;0.455021053;0.494638777;0.732594466;0.557451548;0.732729702;0.598608302;0.79648323;0.889520351;0.925187904;0.932578366
274;0.005705145;0.393608768;0.372654348;0.387646944;0.62482029;0.420516964;0.438176394;0.589040741;0.731782807;0.737455809;0.761144736;0.748741859
275;0.005501674;0.302548559;0.267250557;0.272208692;0.499780606;0.409901109;0.419702627;0.677429931;0.739342356;0.739342356;0.845967285;0.882408278
276;0.006925528;0.519887903;0.453104153;0.48037986;0.668590301;0.692750262;0.781341108;0.832188161;0.832188161;0.888296492;0.888296492;0.985267111
277;0.005705145;0.226916564;0.277153463;0.35922099;0.373323371;0.416767889;0.428801746;0.652898652;0.727718347;0.813024245;0.813024245;0.821357538
278;0.009160932;0.419376786;0.476284188;0.536719151;0.685665122;0.568097047;0.670980312;0.634041313;0.756754762;0.904615081;0.904615081;0.666760288
279;0.008348351;0.264233718;0.447180418;0.481009104;0.612493827;0.734216552;0.880686602;0.862366768;0.862366768;0.955119804;0.962597592;0.962597592
280;0.022116698;0.451825048;0.59081118;0.621349136;0.780816364;0.552933229;0.697871189;0.814437623;0.874398356;0.895990456;0.910780147;0.856252995
281;0.013826759;0.44814239;0.474864196;0.508780678;0.773715231;0.730293699;0.692611634;0.806583664;0.883636862;0.890498732;0.918121251;0.96306371
282;0.006925528;0.176028001;0.282612506;0.40563682;0.46298551;0.368970229;0.442684199;0.392451092;0.454222601;0.730022804;0.73799505;0.742571272
283;0.013016106;0.479120685;0.435918133;0.463462221;0.675329592;0.673927863;0.786971114;0.74793835;0.769492074;0.940169335;0.940169335;0.939932697
284;0.031576848;0.571382071;0.643211201;0.694412874;0.859375298;0.538393172;0.675889946;0.765655098;0.832315132;0.920640293;0.920640293;0.916319361
285;0.00366949;0.204307223;0.209985324;0.257293977;0.377665917;0.395426448;0.659561195;0.665492156;0.778058599;0.890620985;0.897694962;0.907277595
286;0.005298182;0.409409601;0.391623717;0.423445464;0.681622516;0.571829534;0.67196342;0.680505547;0.793232122;0.806970847;0.862740294;0.863113729
287;0.009567096;0.262990049;0.275565526;0.309319001;0.513108713;0.392947331;0.47281104;0.605053867;0.852873794;0.881178707;0.881178707;0.885232546
288;0.032781241;0.262279004;0.476599584;0.508316312;0.716829285;0.421005386;0.59081118;0.766449717;0.910056145;0.925187904;0.93269727;0.854126212
289;0.029366867;0.414481932;0.346535038;0.396912256;0.667886692;0.571531239;0.733270535;0.804;0.925426873;0.925426873;0.850491396;0.940760766
290;0.007332154;0.474232715;0.425395092;0.477387822;0.721329953;0.427991237;0.706965841;0.790235161;0.761676032;0.835739448;0.85987428;0.865352437
291;0.008348351;0.561807817;0.578081551;0.591253498;0.813409839;0.39129266;0.683714772;0.76525764;0.864606563;0.904372803;0.933172793;0.978133543
292;0.003058383;0.304634459;0.385987324;0.456616861;0.683296536;0.555043279;0.559405747;0.897208155;0.897208155;0.919321318;0.919321318;0.934717205
293;0.024939399;0.32690777;0.33153514;0.33153514;0.606515303;0.48556429;0.631453088;0.869200366;0.869200366;0.869200366;0.889520351;0.886458862
294;0.012813391;0.31399149;0.292432881;0.318996717;0.561357689;0.413010821;0.46996419;0.589778651;0.78225899;0.789060882;0.831172015;0.84306994
295;0.012610654;0.435756717;0.522192867;0.565105097;0.77147308;0.708613937;0.759416798;0.800893975;0.808518622;0.904130486;0.926143552;0.914274621
296;0.009364024;0.33495519;0.3781663;0.401032975;0.673366834;0.519734129;0.706416102;0.734891937;0.775954212;0.875509924;0.875509924;0.932816165
297;0.010176185;0.26121192;0.267250557;0.294705075;0.581198867;0.559405747;0.707378022;0.832695985;0.92482938;0.932340529;0.932340529;0.918121251
298;0.008551528;0.190867702;0.230175845;0.232345523;0.436724989;0.523420911;0.606807436;0.624531305;0.8603731;0.881916569;0.910538851;0.786055969
299;0.005298182;0.308799093;0.294355691;0.321752312;0.52234642;0.564955361;0.713548162;0.682878192;0.851871127;0.873409619;0.873409619;0.941115513
300;0.00366949;0.505992594;0.47233689;0.505682527;0.731512163;0.628716673;0.676450109;0.683993536;0.728396472;0.799079285;0.8647309;0.776217414
301;0.018481526;0.516193491;0.525414602;0.540521364;0.793232122;0.646209;0.754221698;0.776348998;0.822380107;0.92482938;0.92482938;0.918121251
302;0.006112023;0.458848539;0.421981823;0.450224847;0.696488747;0.520963939;0.68273872;0.768170027;0.791278229;0.917881123;0.917881123;0.919681153
303;0.008145154;0.375662979;0.288405899;0.315373624;0.596993017;0.472494954;0.565853582;0.589188349;0.613803317;0.791147883;0.798171154;0.887316698
304;0.006315431;0.282084923;0.299763633;0.340754425;0.542039873;0.491358696;0.742705669;0.746732329;0.755288742;0.873162336;0.887929143;0.954885518
305;0.012407897;0.437692726;0.462508669;0.48948156;0.761941613;0.498379811;0.51680978;0.799079285;0.838271119;0.882654074;0.903524524;0.940405935
306;0.012813391;0.420354127;0.429611881;0.47043899;0.666055891;0.605492432;0.617145118;0.707652751;0.888296492;0.888296492;0.888296492;0.955705358
307;0.026147884;0.481323641;0.600955024;0.637342606;0.824423234;0.485877999;0.635477468;0.859500058;0.891109901;0.919681153;0.97744137;0.992594854
308;0.015042111;0.547192673;0.419865524;0.486034832;0.755155401;0.523727784;0.599195292;0.679248041;0.69136345;0.882162443;0.889520351;0.927456579
309;0.004280408;0.274506137;0.34585593;0.429449884;0.58312574;0.409901109;0.438498766;0.755155401;0.794403295;0.91258864;0.94028764;0.906793849
310;0.007738696;0.350604308;0.564356281;0.584754445;0.626986078;0.570337531;0.635908072;0.639062404;0.729209844;0.840924935;0.849110433;0.808647534
311;0.031777632;0.477703017;0.500869325;0.515422817;0.748206232;0.611765886;0.748340155;0.632172446;0.812509973;0.812509973;0.830917874;0.96992205
312;0.01423196;0.505992594;0.64178176;0.676030005;0.831426113;0.534128785;0.635621015;0.739207676;0.779635054;0.843574215;0.888051602;0.957460642
313;0.006518818;0.47217881;0.528477282;0.562107836;0.791929796;0.630301464;0.737186121;0.84306994;0.84306994;0.858002263;0.865600981;0.903524524
314;0.007738696;0.316236922;0.315891652;0.347383564;0.656587654;0.674488699;0.803094711;0.677429931;0.677429931;0.832188161;0.9182413;0.904009313
315;0.008754683;0.393774089;0.517425848;0.538393172;0.658004298;0.533823777;0.672103815;0.727989631;0.805550709;0.858876154;0.866222166;0.837891632
316;0.007941935;0.107962725;0.184945881;0.211447841;0.263523153;0.393939394;0.546435888;0.665069227;0.708613937;0.747536444;0.765125132;0.794923537
317;0.004891136;0.090316648;0.24943301;0.315891652;0.269908366;0.360737289;0.488542225;0.75235265;0.782521144;0.854251398;0.861744024;0.947604375
318;0.011393797;0.337004111;0.344496943;0.383494985;0.587120653;0.501180261;0.627707379;0.752886887;0.774374084;0.79648323;0.826845974;0.832822915
319;0.005298182;0.507387202;0.508471114;0.55142444;0.799597982;0.290157852;0.503665728;0.465050312;0.681482937;0.854376574;0.854376574;0.8603731
320;0.004484005;0.217104279;0.242616944;0.268136921;0.501801965;0.374660666;0.55850409;0.545224331;0.630589445;0.748875738;0.903645736;0.891476485
321;0.010176185;0.357703405;0.329994;0.345516279;0.597874275;0.457892456;0.658429053;0.658995222;0.858751343;0.866222166;0.866222166;0.97744137
322;0.01423196;0.401526818;0.489011956;0.508006664;0.769492074;0.604030099;0.729887339;0.780553927;0.874892486;0.887929143;0.947368908;0.940405935
323;0.009770146;0.309145715;0.34755322;0.387481052;0.590516237;0.262456791;0.474548484;0.532908425;0.642353685;0.647919583;0.741361192;0.962364478
324;0.01200232;0.331021573;0.367964149;0.419702627;0.573916121;0.337004111;0.573469212;0.799338655;0.866346373;0.866346373;0.866346373;0.977556755
325;0.0018356;0.053132697;0.093662759;0.095736664;0.222087163;0.592058462;0.655915288;0.673619031;0.735362632;0.791042816;0.791042816;0.835624484
326;0.002243279;0.273446136;0.239019422;0.256759065;0.444773168;0.669996613;0.777401279;0.808776435;0.829773729;0.880563551;0.880563551;0.947957506
327;0.008551528;0.319341396;0.336321396;0.359726566;0.605784745;0.480694511;0.738534108;0.836626003;0.84306994;0.850742348;0.850742348;0.882654074
328;0.003262107;0.192345241;0.215646196;0.26032221;0.401032975;0.532450565;0.617290261;0.608121404;0.889520351;0.817901413;0.90388813;0.977787497
329;0.03618966;0.589188349;0.703389194;0.740419385;0.890376468;0.518503433;0.744988688;0.650482129;0.732323959;0.732594466;0.876990761;0.784485913
330;0.009364024;0.438176394;0.324331878;0.365278495;0.685525889;0.348231688;0.472653004;0.84281774;0.90618895;0.90618895;0.90618895;0.909694014
331;0.007332154;0.264233718;0.194374957;0.221108128;0.472020717;0.686917686;0.686917686;0.789452406;0.82046224;0.872791335;0.872791335;0.940405935
332;0.026953126;0.418724924;0.578230126;0.643496941;0.776217414;0.388144528;0.548251605;0.803612083;0.940169335;0.955236933;0.955236933;0.884987164
333;0.008145154;0.299937816;0.343477028;0.375328937;0.674208305;0.585494243;0.643211201;0.830155204;0.837258947;0.888418922;0.903524524;0.932578366
334;0.009160932;0.352804652;0.428315485;0.457892456;0.610891938;0.551122521;0.717921511;0.761543224;0.833711135;0.833711135;0.833711135;0.905462752
335;0.007128851;0.184760522;0.257828733;0.29767214;0.396582185;0.67154216;0.714505846;0.783307345;0.874151232;0.910176836;0.910176836;0.93269727
336;0.009567096;0.39823193;0.317789824;0.369473057;0.692195679;0.532603199;0.682878192;0.823018872;0.838776958;0.845841426;0.845841426;0.91258864
337;0.009567096;0.310531543;0.438659929;0.451984987;0.612493827;0.348401265;0.612493827;0.638632623;0.74431755;0.90291832;0.90291832;0.895381241
338;0.012407897;0.304286975;0.334100785;0.364270334;0.528477282;0.435756717;0.646636812;0.786971114;0.925307393;0.932578366;0.932578366;0.96992205
339;0.008145154;0.435110905;0.445896964;0.515268641;0.728125256;0.5238812;0.71587298;0.706828423;0.743914732;0.835359341;0.902675771;0.882531181
340;0.006722183;0.4497445;0.542039873;0.57704116;0.833711135;0.713000659;0.764197264;0.859749549;0.910418189;0.94028764;0.94028764;0.948545872
341;0.019289925;0.459007836;0.456297816;0.509863711;0.762339902;0.40678591;0.700908417;0.636768942;0.82122967;0.941706572;0.941706572;0.851745748
342;0.003465809;0.232164814;0.396252051;0.410556241;0.502268095;0.466161113;0.649201354;0.532450565;0.659702658;0.838776958;0.883145547;0.867587891
343;0.004891136;0.31951371;0.364774486;0.38316241;0.681762083;0.47517985;0.66718278;0.560757331;0.859375298;0.895868632;0.910418189;0.818926248
344;0.000612057;0.235234484;0.375829977;0.430097783;0.491805496;0.580160404;0.732459218;0.839029816;0.948075197;0.948075197;0.948075197;0.941351965
345;0.009567096;0.50785182;0.505527473;0.548856413;0.770680975;0.516501663;0.826081305;0.657579433;0.871801562;0.879332496;0.879332496;0.830155204
346;0.015244596;0.413664799;0.375662979;0.416441505;0.704903356;0.341946071;0.375328937;0.682041182;0.778847023;0.779897644;0.852873794;0.787624464
347;0.015244596;0.388144528;0.547797858;0.579715152;0.800764424;0.575702568;0.750080142;0.848607958;0.855877893;0.892331506;0.908002925;0.955354053
348;0.009973176;0.455021053;0.495730751;0.513417441;0.777138275;0.60359115;0.816491166;0.735971963;0.861494856;0.861494856;0.925546343;0.912468141
349;0.004687581;0.185872398;0.228727982;0.281029299;0.473127069;0.369640634;0.593168859;0.724595282;0.724867094;0.751818233;0.797132646;0.799468324
350;0.007332154;0.342116241;0.282084923;0.315718992;0.606369217;0.364102252;0.480851815;0.655311629;0.840419797;0.918841406;0.918841406;0.904978427
351;0.01200232;0.43090732;0.409409601;0.453743354;0.652046167;0.627707379;0.67027773;0.758884747;0.756887969;0.821613243;0.855127416;0.899397561
352;0.001019989;0.020703821;0.022318454;0.0479729;0.071327325;0.620914731;0.730158258;0.811995531;0.85350013;0.883636862;0.883636862;0.920040902
353;0.002650873;0.462190703;0.458211209;0.517887753;0.717648524;0.40070367;0.724595282;0.788799813;0.888418922;0.918121251;0.918121251;0.948428217
354;0.00366949;0.400538995;0.459007836;0.486505246;0.737860256;0.531687191;0.725002982;0.858127135;0.910176836;0.932459452;0.932459452;0.917520859
355;0.031978395;0.459963307;0.388144528;0.43914333;0.754621923;0.438176394;0.740015584;0.875509924;0.912106586;0.919081381;0.933172793;0.985037532
356;0.011190914;0.431878273;0.582681273;0.611765886;0.806067272;0.718057987;0.837258947;0.808260765;0.917881123;0.940405935;0.940405935;0.956173635
357;0.013016106;0.290332955;0.342286396;0.369305463;0.579418252;0.35365022;0.443648649;0.512954329;0.718057987;0.761941613;0.80270657;0.653608719
358;0.015042111;0.473127069;0.471071854;0.515885263;0.716829285;0.402843058;0.638346039;0.452624598;0.548251605;0.719012997;0.800246112;0.640780413
359;0.020905723;0.539001499;0.58312574;0.590663715;0.872420245;0.601248132;0.625686945;0.749009605;0.877977191;0.898181613;0.898181613;0.847351057
360;0.018885767;0.462190703;0.469805895;0.517117842;0.721057543;0.371817715;0.470755451;0.597580574;0.675609793;0.779635054;0.788930353;0.933410498
361;0.009567096;0.292782633;0.318824353;0.329651346;0.622940983;0.272031846;0.489011956;0.469805895;0.512336651;0.675749876;0.825571317;0.801023516
362;0.006315431;0.467905224;0.372821627;0.420516964;0.726632751;0.445254883;0.663235272;0.888174052;0.90316083;0.925187904;0.925187904;0.970038021
363;0.050360794;0.467905224;0.471704487;0.518349534;0.778978389;0.488542225;0.599048564;0.66055118;0.757686981;0.895746799;0.903282071;0.943124163
364;0.023528557;0.559706192;0.556097319;0.611474621;0.859749549;0.469489261;0.550367488;0.753554432;0.759948671;0.883636862;0.912829609;0.920760142
365;0.018077202;0.349079412;0.412847288;0.440753704;0.712179055;0.344157035;0.59081118;0.692611634;0.803094711;0.803094711;0.918961398;0.992480638
366;0.007332154;0.344157035;0.388973525;0.432525276;0.572724102;0.240099413;0.447020037;0.576743787;0.660975276;0.820078384;0.873285983;0.751818233
367;0.006112023;0.264588897;0.275742032;0.289807596;0.508006664;0.685108117;0.698561968;0.852999081;0.91090078;0.91090078;0.91090078;0.91090078
368;0.008754683;0.342286396;0.39261652;0.419376786;0.595964296;0.518041694;0.586529413;0.918001191;0.918001191;0.94005102;0.94005102;0.977787497
369;0.004687581;0.383494985;0.450224847;0.471704487;0.730022804;0.418072821;0.644353863;0.846470618;0.85350013;0.85350013;0.85350013;0.962714135
370;0.010176185;0.365614423;0.287529292;0.317272338;0.561057537;0.515731128;0.620914731;0.657154458;0.748072297;0.837385504;0.837385504;0.790756781
371;0.008754683;0.483209658;0.444291319;0.46885582;0.713411303;0.413501328;0.568246505;0.732459218;0.75622182;0.772396703;0.871182629;0.827992273
372;0.04159083;0.518195621;0.55368712;0.587711683;0.794663438;0.475653224;0.632891491;0.827992273;0.872172802;0.872172802;0.892087263;0.815721404
373;0.009567096;0.41104743;0.387812821;0.424420548;0.676310086;0.421168163;0.601980678;0.809420784;0.833837982;0.831934186;0.926024129;0.97744137
374;0.001631729;0.163112742;0.247110857;0.230613137;0.308911035;0.595817284;0.71423228;0.753020419;0.872543952;0.880071248;0.880071248;0.90279705
375;0.009567096;0.288931662;0.248179307;0.283667217;0.514497551;0.501957355;0.568993597;0.588597839;0.749009605;0.761543224;0.761543224;0.82174108
376;0.017268303;0.512954329;0.731376824;0.768302281;0.91295008;0.465050312;0.595817284;0.691224704;0.904978427;0.940997274;0.95605658;0.920160799
