n;k1;k2;k3;k4;k5;k6;k7;k8;k9;k10;k11;k12
190;0.009364024;0.073678423;0.274999009;0.736262372;0.82342288;0.53698264;0.92113215;0.863477463;0.940049879;0.545222507;0.545222507;0.545222507
191;0.008957818;0.100032354;0.329651346;0.638919156;0.72513886;0.94005102;0.932816165;0.955236933;0.947604375;0.962597592;0.962830669;0.970385879
192;0.012407897;0.156183551;0.291733174;0.726361238;0.872667648;0.866222166;0.888541342;0.911383218;0.926024129;0.948428217;0.926740524;0.947957506
193;0.008957818;0.10583828;0.424258072;0.740688529;0.830790789;0.910297517;0.925785255;0.933053926;0.940760766;0.984922729;0.962597592;0.962597592
194;0.008957818;0.044761303;0.273298286;0.24573529;0.350824211;0.461008179;0.505617886;0.550621722;0.52450542;0.526497205;0.559726829;0.554232297
195;0.012205119;0.063244482;0.257472246;0.722419132;0.918481371;0.955471164;0.962830669;0.985037532;0.970038021;0.985037532;0.962597592;0.962597592
196;0.01423196;0.110277618;0.339732386;0.683296536;0.879332496;0.925546343;0.940405935;0.955002665;0.962830669;0.992594854;0.970501814;0.992594854
197;0.005000836;0.128641804;0.357408932;0.34358528;0.487270532;0.525486573;0.53088201;0.535399861;0.54522521;0.541874438;0.541874438;0.541874438
198;0.01200232;0.211447841;0.39057845;0.700131717;0.911317413;0.918954745;0.905633919;0.918627168;0.933394967;0.565273813;0.565273813;0.565273813
199;0.008348351;0.044186068;0.146561027;0.233248807;0.372248511;0.431433293;0.489692307;0.940524222;0.970501814;0.970617739;0.985152326;0.943360298
200;0.009770146;0.060674575;0.202288257;0.447020037;0.838903392;0.919321318;0.947722094;0.984922729;0.984922729;0.970153982;0.970153982;0.970153982
201;0.010785085;0.156559911;0.306023731;0.601687698;0.911865502;0.920640293;0.899154449;0.920760142;0.935073382;0.977787497;0.985381887;0.977787497
202;0.010176185;0.049963015;0.140877829;0.48116638;0.642353685;0.925546343;0.891476485;0.941351965;0.970385879;0.970385879;0.970385879;0.962830669
203;0.013016106;0.104098346;0.175841762;0.561957833;0.879455646;0.932816165;0.962364478;0.962364478;0.96992205;0.977556755;0.977556755;0.977556755
204;0.010176185;0.057903171;0.350265555;0.501180261;0.806454582;0.873409619;0.940642499;0.947722094;0.947722094;0.985037532;0.985037532;0.992594854
205;0.007941935;0.042053966;0.176179914;0.447790229;0.524275214;0.554609754;0.550784148;0.558035767;0.558035767;0.558035767;0.561852548;0.554540844
206;0.011190914;0.115860418;0.45438232;0.813152787;0.849487181;0.940760766;0.962947194;0.962947194;0.985037532;0.985037532;0.992594854;0.992594854
207;0.015349455;0.162003847;0.319036713;0.427409422;0.477611781;0.546840134;0.550735573;0.552884861;0.556182448;0.558033141;0.556182448;0.558033141
208;0.007332154;0.113552268;0.362757026;0.614239585;0.670026201;0.719848962;0.862366768;0.925797274;0.557809051;0.940469735;0.95534103;0.557922413
209;0.008551528;0.196586687;0.555645668;0.804258558;0.797262497;0.884250784;0.884250784;0.905825894;0.91295008;0.955705358;0.955705358;0.955705358
210;0.014839604;0.111241332;0.498210839;0.540804144;0.795207716;0.534958999;0.563458946;0.55831455;0.565273813;0.56023211;0.565273813;0.558033141
211;0.007339762;0.131186825;0.301177986;0.387906501;0.549562274;0.534191338;0.552590126;0.558597446;0.558597446;0.563458946;0.563458946;0.56023211
212;0.008754683;0.059487315;0.185872398;0.491202346;0.889887317;0.955471164;0.903766938;0.970038021;0.97744137;0.992480638;1;1
213;0.006520847;0.209080385;0.325982606;0.27814553;0.541955684;0.530736793;0.517676888;0.54157348;0.54157348;0.56023211;0.565273813;0.565273813
214;0.007332154;0.121043589;0.557902718;0.744854483;0.765655098;0.859999;0.8454887;0.918961398;0.934326301;0.548556336;0.548556336;0.934346949
215;0.008551528;0.042190037;0.127932674;0.341605681;0.468222147;0.925307393;0.926143552;0.94028764;0.926143552;0.947604375;0.955236933;0.955236933
216;0.01473872;0.065021656;0.109232212;0.502949168;0.70998966;0.867157381;0.895421009;0.92520872;0.93279943;0.93279943;0.94763253;0.94763253
217;0.008551528;0.135367866;0.460599997;0.656162422;0.801282565;0.911142018;0.962830669;0.970385879;0.962830669;0.985037532;0.992480638;0.992480638
218;0.012813391;0.116244839;0.435595286;0.741226682;0.812509973;0.881178707;0.93269727;0.93329165;0.955236933;0.93293505;0.955236933;0.955236933
219;0.010379172;0.123917064;0.39823193;0.752619791;0.904615081;0.919201354;0.93424217;0.97744137;0.984922729;0.984922729;0.992480638;0.985037532
220;0.010785085;0.083681846;0.450384933;0.741899118;0.780028922;0.895015595;0.918121251;0.910418189;0.955002665;0.970038021;0.992594854;0.970965462
221;0.006722183;0.156936196;0.434949415;0.642496635;0.749946364;0.897816639;0.970385879;0.918841406;0.955822441;0.985037532;0.992480638;1
222;0.009872418;0.037591399;0.081409043;0.489087103;0.79969718;0.848531001;0.881523279;0.918648354;0.918648354;0.918409473;0.925678402;0.940474405
223;0.008145154;0.05828749;0.173915946;0.392079695;0.475488659;0.487977424;0.515885385;0.54909986;0.535526896;0.535526896;0.542213818;0.570815451
224;0.018481526;0.062256459;0.218561221;0.557301132;0.760347459;0.861494856;0.902190556;0.949134006;0.992480638;0.985037532;1;0.992480638
225;0.0117995;0.153358467;0.492140234;0.718603777;0.904009313;0.947604375;0.947604375;0.947722094;0.962947194;0.970269935;0.977556755;0.96992205
226;0.012407897;0.131177224;0.364102252;0.40070367;0.857377752;0.955471164;0.955471164;0.955471164;0.985152326;0.985152326;1;1
227;0.007332154;0.143153149;0.443166491;0.628716673;0.808131821;0.849236026;0.932459452;0.962481039;0.962481039;0.970038021;0.977556755;0.984922729
228;0.008754683;0.040991438;0.263674614;0.413645624;0.65973797;0.727276802;0.524893029;0.897021342;0.911126538;0.932809999;0.558119505;0.955350994
229;0.007637996;0.055706277;0.283225471;0.375830415;0.728340353;0.791772631;0.890597606;0.882898822;0.897568639;0.90461748;0.549055466;0.549055466
230;0.010785085;0.145236468;0.456776361;0.605346256;0.917520859;0.962364478;0.947722094;0.970038021;0.97744137;0.970038021;0.96992205;0.97744137
231;0.012205119;0.119892987;0.432363548;0.770680975;0.877237428;0.89391813;0.933053926;0.97744137;0.970038021;0.984922729;0.556182448;0.563458946
232;0.010582139;0.222743586;0.494482724;0.653750695;0.807357934;0.852247203;0.940524222;0.933172793;0.96306371;0.96306371;0.96306371;0.96306371
233;0.011596659;0.1104704;0.371315548;0.803094711;0.911021404;0.90388813;0.896355868;0.948310553;0.948310553;0.956290682;0.977556755;0.992480638
234;0.010785085;0.134796957;0.43527238;0.611328969;0.794663438;0.8555027;0.905099522;0.955119804;0.955002665;0.970269935;0.962830669;0.962830669
235;0.009973176;0.080244115;0.226855103;0.633849385;0.876773818;0.868011211;0.889849755;0.962830669;0.977787497;0.985037532;0.992480638;1
236;0.011596659;0.097316901;0.441075602;0.678409165;0.754488526;0.808647534;0.914755985;0.985037532;0.556182448;0.550873453;0.558033141;0.558033141
237;0.010176185;0.09046843;0.298724146;0.369722712;0.457139564;0.498844729;0.504064869;0.526358812;0.533589961;0.536559532;0.534788349;0.56023211
238;0.006925528;0.042988695;0.125447817;0.303742503;0.483181813;0.545498201;0.559424221;0.977556755;0.985037532;0.97744366;0.977556755;0.969963179
239;0.009977652;0.052766312;0.228375067;0.391904039;0.529277803;0.483857599;0.535042511;0.545101002;0.561918553;0.558964161;0.565387543;0.561918553
240;0.010177646;0.244282154;0.412830493;0.523803405;0.528956256;0.531798593;0.554428109;0.554428109;0.554428109;0.556182448;0.556182448;0.556182448
241;0.007738696;0.034987368;0.074472472;0.356920307;0.414372801;0.883891787;0.933053926;0.962947194;0.955236933;0.962947194;0.970269935;0.970269935
242;0.00977167;0.115742561;0.458073484;0.656734081;0.538919621;0.54655387;0.90542208;0.556102331;0.557922413;0.557922413;0.561740299;0.561740299
243;0.007028167;0.024233748;0.196114045;0.358428136;0.2567349;0.413151872;0.513875107;0.533431344;0.549055466;0.558003972;0.558003972;0.558003972
244;0.008957818;0.106804229;0.495262847;0.673787624;0.783045321;0.837258947;0.856378008;0.920760142;0.970269935;0.985037532;0.992480638;0.992480638
245;0.008957818;0.114514336;0.438982211;0.43058355;0.739477024;0.8463448;0.882776957;0.933410498;0.955705358;0.940760766;0.949839463;0.948545872
246;0.008967711;0.063423614;0.213711004;0.377022348;0.479267971;0.517227045;0.515560187;0.53643769;0.53643769;0.541987572;0.543908548;0.543908548
247;0.006625536;0.126227593;0.239712124;0.449374311;0.481146466;0.517382972;0.539572056;0.54462492;0.554001563;0.563458946;0.563458946;0.563458946
248;0.011090124;0.197402545;0.285682038;0.574036354;0.477874727;0.541801876;0.537565572;0.81855378;0.804600424;0.819014886;0.55010087;0.547752009
249;0.009973176;0.099450794;0.338880244;0.643211201;0.790235161;0.896721192;0.934123388;0.948781153;0.948781153;1;0.970269935;0.970501814
250;0.006925528;0.123725634;0.614966445;0.821996722;0.888663753;0.880686602;0.895624956;0.933410498;0.962481039;0.917640957;0.939932697;0.962714135
251;0.008957818;0.122576647;0.491358696;0.805550709;0.948310553;0.970038021;0.977672131;0.977672131;0.985037532;0.985037532;0.992480638;0.992480638
252;0.013218801;0.150906647;0.294180974;0.677569858;0.817516927;0.862615795;0.8687044;0.977556755;0.977556755;0.985037532;0.985037532;0.985037532
253;0.008551528;0.077220285;0.482581214;0.597727431;0.889765005;0.919441273;0.933053926;0.948310553;0.955471164;0.97744137;0.992594854;0.992594854
254;0.01200232;0.107576637;0.35212791;0.733946318;0.811223552;0.93269727;0.868456357;0.941351965;0.948428217;0.962830669;0.970385879;0.984922729
255;0.009364024;0.05572286;0.25943207;0.483209658;0.67252493;0.895624956;0.903524524;0.940524222;0.962597592;0.977787497;0.992480638;0.984922729
256;0.0117995;0.079964195;0.309665525;0.533061018;0.745257064;0.827864948;0.926024129;0.941115513;0.94889878;0.964111943;0.964111943;0.970269935
257;0.008967711;0.050677509;0.178158106;0.48578158;0.536169787;0.536298606;0.555121765;0.553703334;0.559643397;0.545141907;0.561461781;0.561461781
258;0.01098801;0.09906299;0.266718533;0.456457346;0.810064868;0.940760766;0.962830669;0.94819288;0.962714135;0.962714135;0.962714135;0.977672131
259;0.009160932;0.097899107;0.417257352;0.582088467;0.710260354;0.867463784;0.856877961;0.962481039;0.970038021;1;0.977672131;0.985037532
260;0.010075421;0.053213939;0.184602625;0.228637222;0.493934936;0.507341662;0.562159945;0.562159945;0.568937785;0.568937785;0.568937785;0.568937785
261;0.009773194;0.06103849;0.181955768;0.268109332;0.445783443;0.486312518;0.465828344;0.499703163;0.499820897;0.499820897;0.548681853;0.563490418
262;0.011596659;0.120924851;0.494590791;0.635452493;0.775119368;0.795088705;0.828171144;0.861523175;0.537927656;0.537927656;0.530828181;0.532788549
263;0.008754683;0.209436585;0.367460896;0.465843814;0.782914293;0.918121251;0.955236933;0.911984016;0.550424193;0.556102331;0.552378236;0.556182448
264;0.007941935;0.035187801;0.186428089;0.369640634;0.666760288;0.896599427;0.89391813;0.970038021;0.977672131;0.985152326;0.992594854;0.992594854
265;0.012813391;0.093431017;0.436563648;0.787493816;0.781078758;0.879455646;0.934360943;0.962830669;0.970501814;0.970501814;0.977787497;0.977787497
266;0.010379172;0.172358973;0.437720591;0.53988812;0.493557173;0.539861073;0.940888848;0.926051545;0.947901638;0.558033141;0.558033141;0.554540844
267;0.005311488;0.091974311;0.258127124;0.314023576;0.532512018;0.518804018;0.537944126;0.535577839;0.535577839;0.545058609;0.543266471;0.545058609
268;0.009567096;0.053540099;0.189943648;0.616273991;0.839788142;0.895990456;0.889153296;0.955119804;0.962947194;0.955119804;0.955119804;0.96992205
269;0.01666141;0.134796957;0.487602379;0.744720267;0.827864948;0.90316083;0.87043958;0.955471164;0.963180217;0.985037532;0.985037532;0.992594854
270;0.017571837;0.12089436;0.350715831;0.577907761;0.834215883;0.844335117;0.556216239;0.559839635;0.565273813;0.565273813;0.565273813;0.563458946
271;0.009364024;0.065613685;0.466161113;0.584902431;0.709437355;0.731782807;0.804775546;0.870811149;0.870811149;0.910176836;0.923035481;0.985037532
272;0.011190914;0.104871845;0.23487361;0.542646897;0.676730118;0.823785044;0.875880267;0.942061095;0.985267111;0.941351965;0.977672131;0.992594854
273;0.008350096;0.032274623;0.202960392;0.460280568;0.438395647;0.488952602;0.541971075;0.541971075;0.556612121;0.556612121;0.556612121;0.541971075
274;0.009973176;0.034185428;0.128314673;0.302374626;0.499313801;0.641066574;0.895746799;0.90316083;0.940642499;0.940642499;0.955236933;0.955354053
275;0.00784123;0.048251771;0.143680768;0.312651127;0.437071986;0.558608533;0.484294421;0.561544909;0.561544909;0.561544909;0.558006149;0.559726829
276;0.011190914;0.155054023;0.375328937;0.955119804;0.747268451;0.96992205;0.97744137;0.977672131;0.985037532;0.985037532;0.992594854;0.992594854
277;0.009567096;0.047773776;0.098093137;0.363261605;0.380499563;0.694412874;0.823402005;0.770843146;0.779635054;0.875262978;0.867960151;0.912468141
278;0.017268303;0.083877314;0.454701716;0.738264601;0.809163077;0.911865502;0.911865502;0.933648166;0.940879025;0.955822441;0.992594854;0.96992205
279;0.01098801;0.134796957;0.423933073;0.633179021;0.846093133;0.852623188;0.890743229;0.896842947;0.940642499;0.93293505;0.955002665;0.96992205
280;0.010176185;0.127359533;0.512027728;0.755422072;0.746061923;0.928053031;0.955822441;0.963140435;0.955584019;0.963140435;0.963180217;0.992480638
281;0.012205119;0.120084803;0.359895059;0.739072985;0.741226682;0.838144634;0.890865463;0.954885518;0.962481039;0.96992205;0.96992205;0.96992205
282;0.006319552;0.089120779;0.225491025;0.471833448;0.536296051;0.503770059;0.550340528;0.545028124;0.5469182;0.545028124;0.55229487;0.556182448
283;0.007032067;0.070635854;0.182400661;0.469060685;0.535125656;0.559839635;0.538201561;0.545222507;0.545222507;0.545222507;0.541617634;0.548957238
284;0.00977167;0.065599636;0.133689934;0.249513613;0.611003198;0.844338986;0.840637918;0.543350073;0.933028779;0.55081404;0.55081404;0.000101015
285;0.009160932;0.026953126;0.066863326;0.326174519;0.64847669;0.557554548;0.534089098;0.91090078;0.932816165;0.947368908;0.96992205;0.97744137
286;0.010379172;0.20797249;0.426044488;0.751149961;0.806970847;0.90291832;0.933172793;0.925785255;0.977672131;0.992480638;0.992480638;0.985037532
287;0.008957818;0.044479566;0.163939538;0.488038711;0.547958031;0.91794457;0.904391679;0.947874955;0.955350994;0.955350994;0.977556712;0.977556712
288;0.009567096;0.163134109;0.467271204;0.733946318;0.838271119;0.928649248;0.898181613;0.926740524;0.926979247;0.985037532;0.985037532;0.992480638
289;0.013421474;0.292957484;0.465367756;0.614530367;0.86012371;0.93293505;0.955119804;0.955119804;0.955119804;0.985152326;0.985152326;0.985152326
290;0.009973176;0.13840982;0.443809338;0.452464718;0.778190031;0.912227114;0.89440599;0.865476714;0.985037532;1;0.992594854;0.985267111
291;0.015346161;0.211707818;0.473231019;0.47139057;0.499962661;0.521137572;0.540249686;0.50211875;0.541343682;0.522181037;0.552491534;0.552491534
292;0.007440399;0.044984256;0.196651377;0.427609698;0.531955709;0.601178101;0.55063795;0.682819582;0.559726829;0.563458946;0.565273813;0.563458946
293;0.009466348;0.091566093;0.534642002;0.476990771;0.609746787;0.883749374;0.83311437;0.919388966;0.933500288;0.561544909;0.563458946;0.561544909
294;0.010582139;0.139169548;0.4639388;0.709986067;0.875015993;0.888541342;0.939814364;0.926621148;0.962481039;0.962441917;0.554232297;0.554232297
295;0.00977167;0.042480786;0.215962104;0.492056695;0.493391302;0.548216553;0.553208856;0.565471344;0.565471344;0.565471344;0.565471344;0.567155937
296;0.0117995;0.048968212;0.201157542;0.519098835;0.728822601;0.918482785;0.962864661;0.970385879;0.977672131;0.977672131;0.985000784;0.985037532
297;0.008754683;0.137649787;0.331363967;0.599048564;0.710671696;0.803612083;0.898668109;0.897208155;0.904372803;0.992480638;1;1
298;0.008348351;0.227822494;0.461713643;0.744586039;0.826718555;0.850491396;0.857002924;0.873162336;0.90291832;0.941824756;0.949604348;0.992594854
299;0.008251156;0.048657783;0.196569574;0.359271779;0.42499159;0.44290465;0.501767308;0.54343368;0.54343368;0.554540844;0.560119316;0.560119316
300;0.009466348;0.030768348;0.177783006;0.318056996;0.339390379;0.569401091;0.543315345;0.556182448;0.556182448;0.545222507;0.545222507;0.552490597
301;0.015851927;0.238118948;0.479592983;0.633322768;0.881547682;0.859749549;0.895990456;0.94005102;0.96992205;0.977556755;0.977556755;0.962597592
302;0.012104303;0.108245545;0.280111561;0.533286531;0.51352856;0.526837661;0.876902443;0.539896899;0.537804763;0.541918494;0.534718321;0.547001201
303;0.008551528;0.179218264;0.352775411;0.43408678;0.504163563;0.517059448;0.555206126;0.556006924;0.563458946;0.561544909;0.565273813;0.565273813
304;0.005707301;0.075965866;0.311011273;0.464110426;0.493213895;0.520404422;0.536182031;0.541144871;0.541144871;0.548987199;0.541144871;0.547001201
305;0.008754683;0.069949713;0.350434939;0.798878066;0.866190374;0.804258558;0.89927601;0.936022776;0.936022776;0.948109148;0.992480638;0.984999625
306;0.007438514;0.095397422;0.26578252;0.298334135;0.48678542;0.534590802;0.552475113;0.552874422;0.543648083;0.552360093;0.561740299;0.561740299
307;0.008145154;0.05175238;0.216557631;0.30515556;0.585937966;0.467960349;0.870191817;0.970501814;0.897329871;0.970501814;0.910418189;0.970038021
308;0.013421474;0.220380796;0.498068368;0.644068272;0.739746327;0.773187952;0.86074711;0.910780147;0.910780147;0.933529337;0.94889878;0.94889878
309;0.009770146;0.080943219;0.183429653;0.493233792;0.828874151;0.913190992;0.934123388;0.556182448;0.556182448;0.556182448;0.554232297;0.554232297
310;0.0117995;0.101775977;0.395426448;0.661116617;0.841682335;0.888296492;0.934954666;0.955822441;0.955822441;0.985037532;0.97744137;0.96992205
311;0.008957818;0.033984892;0.102990132;0.187214638;0.488732537;0.523330568;0.52925767;0.919138782;0.919616202;0.970073901;0.97744137;0.970073901
312;0.010379172;0.08914746;0.482424067;0.669996613;0.73042913;0.872543952;0.866967257;0.880317419;0.880317419;0.955119804;0.94819288;0.94819288
313;0.010684306;0.060757748;0.197326531;0.428602756;0.489678803;0.49450754;0.499601642;0.549025053;0.563458946;0.565273813;0.565273813;0.565273813
314;0.007334057;0.067177021;0.204977142;0.470354784;0.412621952;0.509192281;0.496320926;0.506195503;0.512956422;0.534089098;0.543235732;0.536016726
315;0.006925528;0.153546937;0.435433841;0.697594795;0.811480921;0.827482911;0.855627775;0.892087263;0.893308085;0.894162079;0.97744137;0.947839805
316;0.009770146;0.167705881;0.326816442;0.446545869;0.481515204;0.559726829;0.554609754;0.559726829;0.559726829;0.559726829;0.559726829;0.559726829
317;0.0117995;0.155995343;0.39988014;0.55368712;0.80322407;0.84722531;0.92243704;0.926621148;0.949486776;0.941824756;0.941824756;0.984922729
318;0.014434529;0.10815574;0.379833228;0.73502698;0.84810532;0.970733656;0.970733656;0.963529682;0.963529682;0.978018204;0.978018204;0.970501814
319;0.008553241;0.043858858;0.106999725;0.249767256;0.453773325;0.468353675;0.025378271;0.515971252;0.515971252;0.515971252;0.001250949;0.00026176
320;0.010582139;0.132702161;0.476284188;0.895746799;0.815079645;0.933410498;0.940434381;0.552378236;0.940317283;0.554428109;0.558033141;0.558033141
321;0.008957818;0.159004425;0.51958034;0.758086336;0.903645736;0.947839805;0.962597592;0.970038021;0.970038021;0.970038021;0.985037532;0.992480638
322;0.007846699;0.040239579;0.151139729;0.324627801;0.592991426;0.668402139;0.548288872;0.544053015;0.542121747;0.544402588;0.549307397;0.561544909
323;0.008450807;0.054993385;0.163263823;0.398175011;0.449404616;0.528491615;0.537760334;0.555988416;0.570815451;0.563458946;0.567155937;0.569132748
324;0.011395069;0.105000622;0.446533759;0.480705501;0.581933936;0.522118101;0.537857762;0.543350073;0.543350073;0.543350073;0.547197432;0.548987199
325;0.011393797;0.150717914;0.435918133;0.595523222;0.740688529;0.820718092;0.806841797;0.884987164;0.911262623;0.94819288;0.955939515;0.96992205
326;0.010379172;0.087392345;0.270793448;0.68608275;0.804646315;0.890865463;0.962830669;0.970269935;0.977787497;0.985037532;0.970269935;0.970269935
327;0.00713272;0.030444612;0.069688167;0.160154711;0.351751698;0.543171178;0.559839635;0.563458946;0.563458946;0.563458946;0.565273813;0.565273813
328;0.008754683;0.089537268;0.332732895;0.736376784;0.873285983;0.903524524;0.868580383;0.925546343;0.955236933;0.947957506;0.947957506;0.96992205
329;0.012104303;0.046379341;0.095557715;0.227096774;0.571561989;0.796144037;0.849893542;0.885082465;0.915389993;0.955572915;0.962974271;0.955572915
330;0.010379172;0.081530395;0.192160612;0.454062866;0.822380107;0.94028764;0.904009313;0.940879025;0.94819288;0.94819288;0.95605658;0.985267111
331;0.011190914;0.072310733;0.474390607;0.795313605;0.87810045;0.918841406;0.947604375;0.977672131;0.970038021;0.97744137;0.97744137;1
332;0.01200232;0.101194945;0.356690968;0.488229;0.826208776;0.955236933;0.949016398;0.956758776;0.985037532;0.985037532;0.985037532;0.956758776
333;0.015851927;0.127932674;0.394104684;0.508006664;0.725818073;0.742840054;0.750481408;0.885845827;0.934004596;0.955822441;0.963529682;0.96306371
334;0.014839604;0.082313018;0.461077361;0.61162026;0.756355072;0.884864459;0.915357474;0.899397561;0.935310787;0.943006082;0.985037532;0.985037532
335;0.01098801;0.173791911;0.328965843;0.668308894;0.804;0.804646315;0.918481371;0.940879025;0.962714135;0.96992205;0.955002665;0.970153982
336;0.009770146;0.182349199;0.507542088;0.781603414;0.852748496;0.917520859;0.911624379;0.925307393;0.932816165;0.947486646;0.947486646;0.962830669
337;0.00814693;0.038084671;0.211389964;0.430823453;0.456098461;0.524239492;0.552298616;0.550424193;0.557809051;0.557809051;0.559726829;0.559726829
338;0.008450807;0.042085001;0.149129948;0.327788964;0.543431667;0.649853198;0.559726829;0.918979972;0.570815451;0.570815451;0.563458946;0.563458946
339;0.009160932;0.060278902;0.374994833;0.732323959;0.84684801;0.846470618;0.91090078;0.9182413;0.940879025;0.940879025;0.955471164;0.962830669
340;0.0117995;0.078004657;0.424258072;0.521885718;0.766714501;0.774374084;0.861494856;0.955002665;0.977672131;0.992594854;1;1
341;0.009770146;0.094208822;0.578824294;0.696627044;0.890743229;0.874645441;0.939932697;0.911503803;0.955002665;0.970153982;0.962714135;0.962597592
342;0.008348351;0.102743972;0.411374994;0.44357557;0.826973382;0.871306435;0.870934986;0.90618895;0.913190992;0.977787497;0.985381887;0.977787497
343;0.011190914;0.12085187;0.395756736;0.637342606;0.786840412;0.841303681;0.856877961;0.867215541;0.955002665;0.955119804;0.940642499;0.96992205
344;0.009873926;0.079126266;0.160374413;0.422596208;0.437647643;0.490900789;0.477559488;0.467890385;0.535072593;0.534958999;0.535072593;0.54909986
345;0.010785085;0.201002324;0.513880429;0.702011454;0.905099522;0.89000962;0.947957506;0.955471164;0.955471164;0.955471164;0.962830669;0.962830669
346;0.009263282;0.061644123;0.198348708;0.612978002;0.569966135;0.539115827;0.533456554;0.547242303;0.554495303;0.557922413;0.558710781;0.558710781
347;0.01200232;0.072507354;0.366789672;0.812509973;0.925426873;0.940169335;0.955002665;0.962597592;0.970038021;0.962830669;0.992594854;0.992594854
348;0.01098801;0.073490163;0.510946061;0.762074387;0.852999081;0.824806022;0.933766985;0.962481039;0.977556755;0.977556755;0.977556755;0.985037532
349;0.009160932;0.057201069;0.171231322;0.701899908;0.807548419;0.556726007;0.556498226;0.552378236;0.559726829;0.563458946;0.561544909;0.563458946
350;0.012205119;0.076043129;0.532145256;0.534891067;0.817773262;0.940524222;0.955588265;0.97744137;0.984922729;0.97744137;0.97744137;0.97744137
351;0.010075421;0.049740989;0.172459691;0.582396036;0.518424055;0.501725572;0.524485587;0.544059817;0.547106704;0.561544909;0.561544909;0.561544909
352;0.0117995;0.107769691;0.287704647;0.677289993;0.840040835;0.947604375;0.919441273;0.955236933;0.970153982;0.970153982;0.970153982;0.962597592
353;0.00784123;0.151453042;0.438003112;0.453883822;0.764870088;0.89714906;0.921863622;0.922370699;0.97744366;0.97744366;0.565273813;0.565273813
354;0.00977167;0.033364092;0.164842744;0.300625485;0.414253389;0.460768221;0.662503266;0.553166026;0.558346193;0.570815451;0.568937785;0.568937785
355;0.009160932;0.184575146;0.446859642;0.783700299;0.780028922;0.90388813;0.895990456;0.911262623;0.948545872;0.933053926;0.992594854;0.970038021
356;0.009770146;0.05363155;0.227594948;0.309177687;0.561974434;0.877866659;0.878254112;0.940479074;0.962557881;0.969960846;0.969960846;0.955001389
357;0.009060195;0.063823542;0.117752173;0.358619544;0.77133254;0.771877118;0.767667297;0.882417404;0.918428813;0.903291138;0.91075236;0.925803123
358;0.009568651;0.032370029;0.115760844;0.420456685;0.47863092;0.485900676;0.547782361;0.516403178;0.527206639;0.556353278;0.563998847;0.563998847
359;0.008655654;0.051993364;0.150009912;0.358076468;0.425762721;0.475710087;0.475471539;0.514525167;0.518159171;0.570815451;0.561544909;0.568937785
360;0.007738696;0.038965341;0.143484605;0.311259108;0.602511204;0.52440685;0.486191594;0.509436722;0.556294631;0.000103043;0.000257399;0.000103043
361;0.008756365;0.035262707;0.137863546;0.307478271;0.520446817;0.528007837;0.53881732;0.554380845;0.561918553;0.554380845;0.570815451;0.563458946
362;0.008957818;0.045183316;0.181235237;0.592285118;0.787363157;0.902190556;0.955588265;0.898789708;0.970153982;0.977787497;0.992480638;0.984922729
363;0.009770146;0.1104704;0.561807817;0.616999961;0.778978389;0.792190348;0.882531181;0.913190992;0.920640293;0.950074541;0.950074541;0.970733656
364;0.007744213;0.054548832;0.25059394;0.447923788;0.486687264;0.508238233;0.525434628;0.527611862;0.527611862;0.541896094;0.549039951;0.541896094
365;0.008551528;0.226780457;0.456596339;0.653272573;0.864786853;0.918761361;0.871232433;0.557725321;0.559643397;0.563458946;0.559643397;0.559643397
366;0.015649504;0.117397638;0.30810565;0.756088556;0.874768968;0.86024841;0.955588265;0.992480638;0.992480638;0.97744137;0.985037532;0.977787497
367;0.010177646;0.049949056;0.127227106;0.443373981;0.34850149;0.468325864;0.473531577;0.797312443;0.832504018;0.906407766;0.891057815;0.568937785
368;0.009364024;0.047375468;0.23787509;0.424957965;0.697147348;0.940479074;0.932686414;0.947676708;0.558033141;0.548987199;0.558033141;0.558033141
369;0.00612039;0.23822398;0.34946846;0.418594784;0.506719466;0.516701246;0.530331501;0.532092249;0.538322674;0.538436927;0.545619381;0.550873453
370;0.008551528;0.168937925;0.344326997;0.631309179;0.875015993;0.89842488;0.891232106;0.906430938;0.921838362;0.921838362;0.963180217;0.985267111
371;0.010075421;0.144215206;0.499480618;0.573549395;0.789593363;0.765910371;0.804121498;0.824850822;0.837668323;0.552771577;0.851371082;0.556182448
372;0.008653957;0.06122339;0.165763344;0.377055062;0.458811741;0.459928351;0.51429167;0.534781344;0.535179733;0.567155937;0.568937785;0.567155937
373;0.011596659;0.119125535;0.599782075;0.782127896;0.84306994;0.883391224;0.858127135;0.912106586;0.977787497;0.985152326;0.985152326;0.985152326
374;0.008653957;0.048565706;0.158629271;0.377883887;0.454145677;0.470235098;0.552378236;0.970191596;0.559726829;0.559726829;0.568937785;0.567155937
375;0.01098801;0.186798458;0.352973797;0.712316018;0.850616877;0.904130486;0.910659504;0.933053926;0.96306371;0.962830669;0.962947194;0.977787497
376;0.018077202;0.076827979;0.227097785;0.72513886;0.817901413;0.862740294;0.93424217;0.927575888;0.977556755;0.985037532;0.977556755;0.977556755
377;0.009770146;0.055921171;0.356184535;0.711082934;0.761277577;0.835105885;0.835232618;0.948545872;0.962830669;0.992480638;0.985037532;0.985037532
378;0.007941935;0.158816497;0.194559367;0.631309179;0.770152684;0.871058812;0.905946922;0.84722531;0.955588265;0.96306371;1;0.992480638
